TOKEN,COMCODE,PDATE,HOURS,MINUTES,MODE,PDTIME,MCIP
716,002,2024-05-13,23,58,1,2024-05-13 23:58:00,10.10.0.81
729,002,2024-05-01,10,9,0,2024-05-01 10:09:00,10.10.0.80
729,002,2024-05-01,19,44,1,2024-05-01 19:44:00,10.10.0.81
729,002,2024-05-02,10,13,0,2024-05-02 10:13:00,10.10.0.80
729,002,2024-05-02,19,51,1,2024-05-02 19:51:00,10.10.0.81
729,002,2024-05-04,10,5,0,2024-05-04 10:05:00,10.10.0.80
729,002,2024-05-04,19,54,1,2024-05-04 19:54:00,10.10.0.81
729,002,2024-05-05,10,24,0,2024-05-05 10:24:00,10.10.0.80
729,002,2024-05-05,15,27,1,2024-05-05 15:27:00,10.10.0.81
729,002,2024-05-05,18,34,0,2024-05-05 18:34:00,10.10.0.80
729,002,2024-05-05,23,49,1,2024-05-05 23:49:00,10.10.0.81
729,002,2024-05-06,10,17,0,2024-05-06 10:17:00,10.10.0.80
729,002,2024-05-06,10,18,1,2024-05-06 10:18:00,10.10.0.81
729,002,2024-05-06,19,42,1,2024-05-06 19:42:00,10.10.0.81
729,002,2024-05-07,10,15,0,2024-05-07 10:15:00,10.10.0.80
729,002,2024-05-07,19,50,1,2024-05-07 19:50:00,10.10.0.81
729,002,2024-05-09,10,15,0,2024-05-09 10:15:00,10.10.0.80
729,002,2024-05-09,15,21,1,2024-05-09 15:21:00,10.10.0.81
729,002,2024-05-09,18,56,0,2024-05-09 18:56:00,10.10.0.80
729,002,2024-05-09,23,39,1,2024-05-09 23:39:00,10.10.0.81
729,002,2024-05-10,10,13,0,2024-05-10 10:13:00,10.10.0.80
729,002,2024-05-10,20,2,1,2024-05-10 20:02:00,10.10.0.81
729,002,2024-05-11,9,56,0,2024-05-11 09:56:00,10.10.0.80
729,002,2024-05-11,19,56,1,2024-05-11 19:56:00,10.10.0.81
729,002,2024-05-12,10,12,0,2024-05-12 10:12:00,10.10.0.80
729,002,2024-05-12,15,31,1,2024-05-12 15:31:00,10.10.0.81
729,002,2024-05-12,18,26,0,2024-05-12 18:26:00,10.10.0.80
729,002,2024-05-12,23,41,1,2024-05-12 23:41:00,10.10.0.81
729,002,2024-05-13,10,4,0,2024-05-13 10:04:00,10.10.0.80
729,002,2024-05-13,19,58,1,2024-05-13 19:58:00,10.10.0.81
731,002,2024-05-04,13,44,0,2024-05-04 13:44:00,10.10.0.80
731,002,2024-05-04,23,36,1,2024-05-04 23:36:00,10.10.0.81
731,002,2024-05-05,13,43,0,2024-05-05 13:43:00,10.10.0.80
731,002,2024-05-05,23,46,1,2024-05-05 23:46:00,10.10.0.81
731,002,2024-05-06,9,4,0,2024-05-06 09:04:00,10.10.0.80
731,002,2024-05-06,15,20,1,2024-05-06 15:20:00,10.10.0.81
731,002,2024-05-06,19,20,0,2024-05-06 19:20:00,10.10.0.80
731,002,2024-05-06,23,41,1,2024-05-06 23:41:00,10.10.0.81
731,002,2024-05-07,9,24,0,2024-05-07 09:24:00,10.10.0.80
731,002,2024-05-07,14,52,1,2024-05-07 14:52:00,10.10.0.81
731,002,2024-05-07,19,10,0,2024-05-07 19:10:00,10.10.0.80
731,002,2024-05-07,23,30,1,2024-05-07 23:30:00,10.10.0.81
731,002,2024-05-08,9,6,0,2024-05-08 09:06:00,10.10.0.80
731,002,2024-05-08,14,23,1,2024-05-08 14:23:00,10.10.0.81
731,002,2024-05-08,19,15,0,2024-05-08 19:15:00,10.10.0.80
731,002,2024-05-08,23,40,1,2024-05-08 23:40:00,10.10.0.81
731,002,2024-05-09,9,11,0,2024-05-09 09:11:00,10.10.0.80
731,002,2024-05-09,15,9,1,2024-05-09 15:09:00,10.10.0.81
731,002,2024-05-09,19,22,0,2024-05-09 19:22:00,10.10.0.80
731,002,2024-05-09,23,44,1,2024-05-09 23:44:00,10.10.0.81
731,002,2024-05-10,9,22,0,2024-05-10 09:22:00,10.10.0.80
731,002,2024-05-10,15,12,1,2024-05-10 15:12:00,10.10.0.81
731,002,2024-05-10,19,12,0,2024-05-10 19:12:00,10.10.0.80
731,002,2024-05-10,23,23,1,2024-05-10 23:23:00,10.10.0.81
731,002,2024-05-11,9,11,0,2024-05-11 09:11:00,10.10.0.80
731,002,2024-05-11,15,1,1,2024-05-11 15:01:00,10.10.0.81
731,002,2024-05-11,19,20,0,2024-05-11 19:20:00,10.10.0.80
731,002,2024-05-11,23,28,1,2024-05-11 23:28:00,10.10.0.81
731,002,2024-05-12,13,50,0,2024-05-12 13:50:00,10.10.0.80
731,002,2024-05-12,23,37,1,2024-05-12 23:37:00,10.10.0.81
731,002,2024-05-13,9,12,0,2024-05-13 09:12:00,10.10.0.80
731,002,2024-05-13,14,35,1,2024-05-13 14:35:00,10.10.0.81
734,002,2024-05-01,5,7,0,2024-05-01 05:07:00,10.10.0.80
734,002,2024-05-01,16,19,1,2024-05-01 16:19:00,10.10.0.81
734,002,2024-05-02,5,3,0,2024-05-02 05:03:00,10.10.0.80
734,002,2024-05-02,16,27,1,2024-05-02 16:27:00,10.10.0.81
734,002,2024-05-03,5,4,0,2024-05-03 05:04:00,10.10.0.80
734,002,2024-05-03,16,28,1,2024-05-03 16:28:00,10.10.0.81
734,002,2024-05-04,5,9,0,2024-05-04 05:09:00,10.10.0.80
734,002,2024-05-04,17,11,1,2024-05-04 17:11:00,10.10.0.81
734,002,2024-05-05,4,58,0,2024-05-05 04:58:00,10.10.0.80
734,002,2024-05-05,15,8,1,2024-05-05 15:08:00,10.10.0.81
734,002,2024-05-06,4,54,0,2024-05-06 04:54:00,10.10.0.80
734,002,2024-05-06,16,38,1,2024-05-06 16:38:00,10.10.0.81
734,002,2024-05-08,4,59,0,2024-05-08 04:59:00,10.10.0.80
734,002,2024-05-08,7,58,1,2024-05-08 07:58:00,10.10.0.81
734,002,2024-05-09,5,0,0,2024-05-09 05:00:00,10.10.0.80
734,002,2024-05-09,16,20,1,2024-05-09 16:20:00,10.10.0.81
734,002,2024-05-10,5,7,0,2024-05-10 05:07:00,10.10.0.80
734,002,2024-05-10,15,32,1,2024-05-10 15:32:00,10.10.0.81
734,002,2024-05-11,4,40,0,2024-05-11 04:40:00,10.10.0.80
734,002,2024-05-11,16,11,1,2024-05-11 16:11:00,10.10.0.81
734,002,2024-05-12,4,39,0,2024-05-12 04:39:00,10.10.0.80
734,002,2024-05-12,16,22,1,2024-05-12 16:22:00,10.10.0.81
734,002,2024-05-13,5,1,0,2024-05-13 05:01:00,10.10.0.80
734,002,2024-05-13,16,7,1,2024-05-13 16:07:00,10.10.0.81
744,002,2024-05-01,7,15,0,2024-05-01 07:15:00,10.10.0.80
744,002,2024-05-01,16,28,1,2024-05-01 16:28:00,10.10.0.81
744,002,2024-05-02,7,8,0,2024-05-02 07:08:00,10.10.0.80
744,002,2024-05-02,16,45,1,2024-05-02 16:45:00,10.10.0.81
744,002,2024-05-03,7,8,0,2024-05-03 07:08:00,10.10.0.80
744,002,2024-05-03,16,40,1,2024-05-03 16:40:00,10.10.0.81
744,002,2024-05-04,7,5,0,2024-05-04 07:05:00,10.10.0.80
744,002,2024-05-04,16,29,1,2024-05-04 16:29:00,10.10.0.81
744,002,2024-05-06,7,5,0,2024-05-06 07:05:00,10.10.0.80
744,002,2024-05-06,16,38,1,2024-05-06 16:38:00,10.10.0.81
744,002,2024-05-07,7,10,0,2024-05-07 07:10:00,10.10.0.80
744,002,2024-05-07,16,58,1,2024-05-07 16:58:00,10.10.0.81
744,002,2024-05-08,7,12,0,2024-05-08 07:12:00,10.10.0.80
744,002,2024-05-08,16,43,1,2024-05-08 16:43:00,10.10.0.81
744,002,2024-05-09,7,4,0,2024-05-09 07:04:00,10.10.0.80
744,002,2024-05-09,17,7,1,2024-05-09 17:07:00,10.10.0.81
744,002,2024-05-10,7,17,0,2024-05-10 07:17:00,10.10.0.80
744,002,2024-05-10,16,35,1,2024-05-10 16:35:00,10.10.0.81
744,002,2024-05-11,6,45,0,2024-05-11 06:45:00,10.10.0.80
744,002,2024-05-11,16,52,1,2024-05-11 16:52:00,10.10.0.81
744,002,2024-05-13,7,10,0,2024-05-13 07:10:00,10.10.0.80
744,002,2024-05-13,16,52,1,2024-05-13 16:52:00,10.10.0.81
745,002,2024-05-01,9,58,0,2024-05-01 09:58:00,10.10.0.80
745,002,2024-05-01,15,0,1,2024-05-01 15:00:00,10.10.0.81
745,002,2024-05-01,19,3,0,2024-05-01 19:03:00,10.10.0.80
745,002,2024-05-01,23,20,1,2024-05-01 23:20:00,10.10.0.81
745,002,2024-05-02,9,54,0,2024-05-02 09:54:00,10.10.0.80
745,002,2024-05-02,15,26,1,2024-05-02 15:26:00,10.10.0.81
745,002,2024-05-02,18,55,0,2024-05-02 18:55:00,10.10.0.80
745,002,2024-05-02,23,43,1,2024-05-02 23:43:00,10.10.0.81
745,002,2024-05-03,10,0,0,2024-05-03 10:00:00,10.10.0.80
745,002,2024-05-03,15,14,1,2024-05-03 15:14:00,10.10.0.81
745,002,2024-05-03,18,56,0,2024-05-03 18:56:00,10.10.0.80
745,002,2024-05-03,23,28,1,2024-05-03 23:28:00,10.10.0.81
745,002,2024-05-04,9,59,0,2024-05-04 09:59:00,10.10.0.80
745,002,2024-05-04,15,11,1,2024-05-04 15:11:00,10.10.0.81
745,002,2024-05-04,18,56,0,2024-05-04 18:56:00,10.10.0.80
745,002,2024-05-04,23,20,1,2024-05-04 23:20:00,10.10.0.81
745,002,2024-05-06,9,58,0,2024-05-06 09:58:00,10.10.0.80
745,002,2024-05-06,15,35,1,2024-05-06 15:35:00,10.10.0.81
745,002,2024-05-06,19,0,0,2024-05-06 19:00:00,10.10.0.80
745,002,2024-05-06,23,28,1,2024-05-06 23:28:00,10.10.0.81
745,002,2024-05-07,9,58,0,2024-05-07 09:58:00,10.10.0.80
745,002,2024-05-07,15,26,1,2024-05-07 15:26:00,10.10.0.81
745,002,2024-05-07,18,56,0,2024-05-07 18:56:00,10.10.0.80
745,002,2024-05-07,23,30,1,2024-05-07 23:30:00,10.10.0.81
745,002,2024-05-08,9,58,0,2024-05-08 09:58:00,10.10.0.80
745,002,2024-05-08,15,11,1,2024-05-08 15:11:00,10.10.0.81
745,002,2024-05-08,19,2,0,2024-05-08 19:02:00,10.10.0.80
745,002,2024-05-08,23,27,1,2024-05-08 23:27:00,10.10.0.81
745,002,2024-05-09,10,1,0,2024-05-09 10:01:00,10.10.0.80
745,002,2024-05-09,15,11,1,2024-05-09 15:11:00,10.10.0.81
745,002,2024-05-09,18,56,0,2024-05-09 18:56:00,10.10.0.80
745,002,2024-05-09,23,18,1,2024-05-09 23:18:00,10.10.0.81
745,002,2024-05-10,9,59,0,2024-05-10 09:59:00,10.10.0.80
745,002,2024-05-10,15,25,1,2024-05-10 15:25:00,10.10.0.81
745,002,2024-05-10,18,53,0,2024-05-10 18:53:00,10.10.0.80
745,002,2024-05-10,23,52,1,2024-05-10 23:52:00,10.10.0.81
745,002,2024-05-11,9,59,0,2024-05-11 09:59:00,10.10.0.80
745,002,2024-05-11,15,22,1,2024-05-11 15:22:00,10.10.0.81
745,002,2024-05-11,18,58,0,2024-05-11 18:58:00,10.10.0.80
745,002,2024-05-11,23,28,1,2024-05-11 23:28:00,10.10.0.81
745,002,2024-05-13,10,3,0,2024-05-13 10:03:00,10.10.0.80
745,002,2024-05-13,15,11,1,2024-05-13 15:11:00,10.10.0.81
751,002,2024-05-01,10,3,0,2024-05-01 10:03:00,10.10.0.80
751,002,2024-05-01,15,22,1,2024-05-01 15:22:00,10.10.0.81
751,002,2024-05-01,19,6,0,2024-05-01 19:06:00,10.10.0.80
751,002,2024-05-01,23,42,1,2024-05-01 23:42:00,10.10.0.81
751,002,2024-05-02,9,55,0,2024-05-02 09:55:00,10.10.0.80
751,002,2024-05-02,15,25,1,2024-05-02 15:25:00,10.10.0.81
751,002,2024-05-02,19,6,0,2024-05-02 19:06:00,10.10.0.80
751,002,2024-05-02,23,55,1,2024-05-02 23:55:00,10.10.0.81
751,002,2024-05-03,9,53,0,2024-05-03 09:53:00,10.10.0.80
751,002,2024-05-03,15,10,1,2024-05-03 15:10:00,10.10.0.81
751,002,2024-05-03,19,4,0,2024-05-03 19:04:00,10.10.0.80
751,002,2024-05-03,23,42,1,2024-05-03 23:42:00,10.10.0.81
751,002,2024-05-04,9,58,0,2024-05-04 09:58:00,10.10.0.80
751,002,2024-05-04,15,17,1,2024-05-04 15:17:00,10.10.0.81
751,002,2024-05-04,19,4,0,2024-05-04 19:04:00,10.10.0.80
751,002,2024-05-04,23,51,1,2024-05-04 23:51:00,10.10.0.81
751,002,2024-05-05,13,35,0,2024-05-05 13:35:00,10.10.0.80
751,002,2024-05-05,23,54,1,2024-05-05 23:54:00,10.10.0.81
751,002,2024-05-07,10,4,0,2024-05-07 10:04:00,10.10.0.80
751,002,2024-05-07,15,26,1,2024-05-07 15:26:00,10.10.0.81
751,002,2024-05-07,19,11,0,2024-05-07 19:11:00,10.10.0.80
751,002,2024-05-07,23,43,1,2024-05-07 23:43:00,10.10.0.81
751,002,2024-05-08,9,59,0,2024-05-08 09:59:00,10.10.0.80
751,002,2024-05-08,15,21,1,2024-05-08 15:21:00,10.10.0.81
751,002,2024-05-08,19,3,0,2024-05-08 19:03:00,10.10.0.80
751,002,2024-05-08,23,44,1,2024-05-08 23:44:00,10.10.0.81
751,002,2024-05-10,10,4,0,2024-05-10 10:04:00,10.10.0.80
751,002,2024-05-10,15,38,1,2024-05-10 15:38:00,10.10.0.81
751,002,2024-05-10,19,9,0,2024-05-10 19:09:00,10.10.0.80
751,002,2024-05-10,23,31,1,2024-05-10 23:31:00,10.10.0.81
751,002,2024-05-11,13,36,0,2024-05-11 13:36:00,10.10.0.80
751,002,2024-05-11,23,52,1,2024-05-11 23:52:00,10.10.0.81
751,002,2024-05-12,13,39,0,2024-05-12 13:39:00,10.10.0.80
751,002,2024-05-12,23,44,1,2024-05-12 23:44:00,10.10.0.81
751,002,2024-05-13,10,4,0,2024-05-13 10:04:00,10.10.0.80
751,002,2024-05-13,15,15,1,2024-05-13 15:15:00,10.10.0.81
751,002,2024-05-13,19,12,0,2024-05-13 19:12:00,10.10.0.80
751,002,2024-05-13,23,58,1,2024-05-13 23:58:00,10.10.0.81
764,002,2024-05-05,7,47,0,2024-05-05 07:47:00,10.10.0.80
764,002,2024-05-05,16,56,1,2024-05-05 16:56:00,10.10.0.81
764,002,2024-05-06,7,34,0,2024-05-06 07:34:00,10.10.0.80
764,002,2024-05-06,16,58,1,2024-05-06 16:58:00,10.10.0.81
764,002,2024-05-07,7,32,0,2024-05-07 07:32:00,10.10.0.80
764,002,2024-05-07,17,14,1,2024-05-07 17:14:00,10.10.0.81
764,002,2024-05-08,7,25,0,2024-05-08 07:25:00,10.10.0.80
764,002,2024-05-08,17,8,1,2024-05-08 17:08:00,10.10.0.81
764,002,2024-05-09,7,21,0,2024-05-09 07:21:00,10.10.0.80
764,002,2024-05-09,17,43,1,2024-05-09 17:43:00,10.10.0.81
764,002,2024-05-10,7,50,0,2024-05-10 07:50:00,10.10.0.80
764,002,2024-05-10,17,24,1,2024-05-10 17:24:00,10.10.0.81
764,002,2024-05-11,7,21,0,2024-05-11 07:21:00,10.10.0.80
764,002,2024-05-11,17,38,1,2024-05-11 17:38:00,10.10.0.81
764,002,2024-05-12,7,26,0,2024-05-12 07:26:00,10.10.0.80
764,002,2024-05-12,16,47,1,2024-05-12 16:47:00,10.10.0.81
764,002,2024-05-13,7,23,0,2024-05-13 07:23:00,10.10.0.80
764,002,2024-05-13,17,9,1,2024-05-13 17:09:00,10.10.0.81
766,002,2024-05-01,7,15,0,2024-05-01 07:15:00,10.10.0.80
766,002,2024-05-01,16,30,1,2024-05-01 16:30:00,10.10.0.81
766,002,2024-05-02,7,12,0,2024-05-02 07:12:00,10.10.0.80
766,002,2024-05-02,16,45,1,2024-05-02 16:45:00,10.10.0.81
766,002,2024-05-03,12,51,0,2024-05-03 12:51:00,10.10.0.80
766,002,2024-05-03,22,29,1,2024-05-03 22:29:00,10.10.0.81
766,002,2024-05-04,12,56,0,2024-05-04 12:56:00,10.10.0.80
766,002,2024-05-04,22,21,1,2024-05-04 22:21:00,10.10.0.81
766,002,2024-05-06,7,5,0,2024-05-06 07:05:00,10.10.0.80
766,002,2024-05-06,16,38,1,2024-05-06 16:38:00,10.10.0.81
766,002,2024-05-07,12,58,0,2024-05-07 12:58:00,10.10.0.80
766,002,2024-05-07,22,27,1,2024-05-07 22:27:00,10.10.0.81
766,002,2024-05-08,7,12,0,2024-05-08 07:12:00,10.10.0.80
766,002,2024-05-08,16,44,1,2024-05-08 16:44:00,10.10.0.81
766,002,2024-05-09,7,4,0,2024-05-09 07:04:00,10.10.0.80
766,002,2024-05-09,17,7,1,2024-05-09 17:07:00,10.10.0.81
766,002,2024-05-11,13,0,0,2024-05-11 13:00:00,10.10.0.80
766,002,2024-05-11,22,14,1,2024-05-11 22:14:00,10.10.0.81
766,002,2024-05-12,12,59,0,2024-05-12 12:59:00,10.10.0.80
766,002,2024-05-12,22,24,1,2024-05-12 22:24:00,10.10.0.81
766,002,2024-05-13,12,57,0,2024-05-13 12:57:00,10.10.0.80
766,002,2024-05-13,22,19,1,2024-05-13 22:19:00,10.10.0.81
767,002,2024-05-01,8,21,1,2024-05-01 08:21:00,10.10.0.81
767,002,2024-05-01,21,40,0,2024-05-01 21:40:00,10.10.0.80
767,002,2024-05-02,10,1,1,2024-05-02 10:01:00,10.10.0.81
767,002,2024-05-02,21,39,0,2024-05-02 21:39:00,10.10.0.80
767,002,2024-05-03,7,15,1,2024-05-03 07:15:00,10.10.0.81
767,002,2024-05-03,21,52,0,2024-05-03 21:52:00,10.10.0.80
767,002,2024-05-04,6,38,0,2024-05-04 06:38:00,10.10.0.80
767,002,2024-05-04,6,38,1,2024-05-04 06:38:00,10.10.0.81
767,002,2024-05-04,14,9,1,2024-05-04 14:09:00,10.10.0.81
775,002,2024-05-01,7,7,0,2024-05-01 07:07:00,10.10.0.80
775,002,2024-05-01,17,5,1,2024-05-01 17:05:00,10.10.0.81
775,002,2024-05-02,7,6,0,2024-05-02 07:06:00,10.10.0.80
775,002,2024-05-02,16,40,1,2024-05-02 16:40:00,10.10.0.81
775,002,2024-05-04,7,19,0,2024-05-04 07:19:00,10.10.0.80
775,002,2024-05-04,16,17,1,2024-05-04 16:17:00,10.10.0.81
775,002,2024-05-06,8,6,0,2024-05-06 08:06:00,10.10.0.80
775,002,2024-05-06,17,50,1,2024-05-06 17:50:00,10.10.0.81
775,002,2024-05-07,7,13,0,2024-05-07 07:13:00,10.10.0.80
775,002,2024-05-07,16,38,1,2024-05-07 16:38:00,10.10.0.81
775,002,2024-05-08,7,1,0,2024-05-08 07:01:00,10.10.0.80
775,002,2024-05-08,17,15,1,2024-05-08 17:15:00,10.10.0.81
775,002,2024-05-09,7,14,0,2024-05-09 07:14:00,10.10.0.80
775,002,2024-05-09,16,34,1,2024-05-09 16:34:00,10.10.0.81
775,002,2024-05-10,7,13,0,2024-05-10 07:13:00,10.10.0.80
775,002,2024-05-10,16,57,1,2024-05-10 16:57:00,10.10.0.81
775,002,2024-05-11,7,9,0,2024-05-11 07:09:00,10.10.0.80
775,002,2024-05-11,16,23,1,2024-05-11 16:23:00,10.10.0.81
775,002,2024-05-12,7,28,0,2024-05-12 07:28:00,10.10.0.80
775,002,2024-05-12,15,43,1,2024-05-12 15:43:00,10.10.0.81
775,002,2024-05-13,7,19,0,2024-05-13 07:19:00,10.10.0.80
775,002,2024-05-13,18,8,1,2024-05-13 18:08:00,10.10.0.81
777,002,2024-05-04,5,6,0,2024-05-04 05:06:00,10.10.0.80
777,002,2024-05-04,17,2,1,2024-05-04 17:02:00,10.10.0.81
777,002,2024-05-05,5,29,0,2024-05-05 05:29:00,10.10.0.80
777,002,2024-05-05,15,7,1,2024-05-05 15:07:00,10.10.0.81
777,002,2024-05-06,5,25,0,2024-05-06 05:25:00,10.10.0.80
777,002,2024-05-06,15,48,1,2024-05-06 15:48:00,10.10.0.81
777,002,2024-05-07,5,16,0,2024-05-07 05:16:00,10.10.0.80
777,002,2024-05-07,15,34,1,2024-05-07 15:34:00,10.10.0.81
777,002,2024-05-08,5,50,0,2024-05-08 05:50:00,10.10.0.80
777,002,2024-05-08,15,53,1,2024-05-08 15:53:00,10.10.0.81
777,002,2024-05-09,5,22,0,2024-05-09 05:22:00,10.10.0.80
777,002,2024-05-10,5,12,0,2024-05-10 05:12:00,10.10.0.80
777,002,2024-05-10,15,7,1,2024-05-10 15:07:00,10.10.0.81
777,002,2024-05-11,5,15,0,2024-05-11 05:15:00,10.10.0.80
777,002,2024-05-11,15,20,1,2024-05-11 15:20:00,10.10.0.81
777,002,2024-05-12,5,13,0,2024-05-12 05:13:00,10.10.0.80
777,002,2024-05-12,15,40,1,2024-05-12 15:40:00,10.10.0.81
777,002,2024-05-13,5,19,0,2024-05-13 05:19:00,10.10.0.80
777,002,2024-05-13,16,52,1,2024-05-13 16:52:00,10.10.0.81
778,002,2024-05-02,9,48,0,2024-05-02 09:48:00,10.10.0.80
778,002,2024-05-02,19,51,1,2024-05-02 19:51:00,10.10.0.81
778,002,2024-05-03,10,0,0,2024-05-03 10:00:00,10.10.0.80
778,002,2024-05-03,19,58,1,2024-05-03 19:58:00,10.10.0.81
778,002,2024-05-04,9,48,0,2024-05-04 09:48:00,10.10.0.80
778,002,2024-05-04,19,54,1,2024-05-04 19:54:00,10.10.0.81
778,002,2024-05-05,9,49,0,2024-05-05 09:49:00,10.10.0.80
778,002,2024-05-05,20,2,1,2024-05-05 20:02:00,10.10.0.81
778,002,2024-05-06,9,52,0,2024-05-06 09:52:00,10.10.0.80
778,002,2024-05-06,20,8,1,2024-05-06 20:08:00,10.10.0.81
778,002,2024-05-07,9,46,0,2024-05-07 09:46:00,10.10.0.80
778,002,2024-05-07,19,50,1,2024-05-07 19:50:00,10.10.0.81
778,002,2024-05-08,10,16,0,2024-05-08 10:16:00,10.10.0.80
778,002,2024-05-08,20,3,1,2024-05-08 20:03:00,10.10.0.81
778,002,2024-05-09,8,39,0,2024-05-09 08:39:00,10.10.0.80
778,002,2024-05-09,20,3,1,2024-05-09 20:03:00,10.10.0.81
778,002,2024-05-10,9,47,0,2024-05-10 09:47:00,10.10.0.80
778,002,2024-05-10,20,2,1,2024-05-10 20:02:00,10.10.0.81
778,002,2024-05-12,9,57,0,2024-05-12 09:57:00,10.10.0.80
778,002,2024-05-12,19,53,1,2024-05-12 19:53:00,10.10.0.81
778,002,2024-05-13,8,48,0,2024-05-13 08:48:00,10.10.0.80
778,002,2024-05-13,20,5,1,2024-05-13 20:05:00,10.10.0.81
781,002,2024-05-01,7,7,0,2024-05-01 07:07:00,10.10.0.80
781,002,2024-05-01,16,50,1,2024-05-01 16:50:00,10.10.0.81
781,002,2024-05-02,7,6,0,2024-05-02 07:06:00,10.10.0.80
781,002,2024-05-02,16,57,1,2024-05-02 16:57:00,10.10.0.81
781,002,2024-05-03,7,10,0,2024-05-03 07:10:00,10.10.0.80
781,002,2024-05-03,16,44,1,2024-05-03 16:44:00,10.10.0.81
781,002,2024-05-04,7,19,0,2024-05-04 07:19:00,10.10.0.80
781,002,2024-05-04,16,36,1,2024-05-04 16:36:00,10.10.0.81
781,002,2024-05-05,7,0,0,2024-05-05 07:00:00,10.10.0.80
781,002,2024-05-05,15,13,1,2024-05-05 15:13:00,10.10.0.81
781,002,2024-05-07,7,16,0,2024-05-07 07:16:00,10.10.0.80
781,002,2024-05-07,16,37,1,2024-05-07 16:37:00,10.10.0.81
781,002,2024-05-08,7,21,0,2024-05-08 07:21:00,10.10.0.80
781,002,2024-05-08,16,46,1,2024-05-08 16:46:00,10.10.0.81
781,002,2024-05-09,7,14,0,2024-05-09 07:14:00,10.10.0.80
781,002,2024-05-09,16,23,1,2024-05-09 16:23:00,10.10.0.81
781,002,2024-05-10,7,13,0,2024-05-10 07:13:00,10.10.0.80
781,002,2024-05-10,16,45,1,2024-05-10 16:45:00,10.10.0.81
781,002,2024-05-11,7,9,0,2024-05-11 07:09:00,10.10.0.80
781,002,2024-05-11,16,27,1,2024-05-11 16:27:00,10.10.0.81
781,002,2024-05-12,7,28,0,2024-05-12 07:28:00,10.10.0.80
781,002,2024-05-12,16,11,1,2024-05-12 16:11:00,10.10.0.81
781,002,2024-05-13,7,19,0,2024-05-13 07:19:00,10.10.0.80
781,002,2024-05-13,16,25,1,2024-05-13 16:25:00,10.10.0.81
782,002,2024-05-01,7,12,0,2024-05-01 07:12:00,10.10.0.80
782,002,2024-05-01,16,50,1,2024-05-01 16:50:00,10.10.0.81
782,002,2024-05-02,7,10,0,2024-05-02 07:10:00,10.10.0.80
782,002,2024-05-02,14,5,1,2024-05-02 14:05:00,10.10.0.81
782,002,2024-05-02,19,16,0,2024-05-02 19:16:00,10.10.0.80
782,002,2024-05-02,23,18,1,2024-05-02 23:18:00,10.10.0.81
782,002,2024-05-03,7,16,0,2024-05-03 07:16:00,10.10.0.80
782,002,2024-05-03,19,0,0,2024-05-03 19:00:00,10.10.0.80
782,002,2024-05-03,23,23,1,2024-05-03 23:23:00,10.10.0.81
782,002,2024-05-04,7,5,0,2024-05-04 07:05:00,10.10.0.80
782,002,2024-05-04,16,37,1,2024-05-04 16:37:00,10.10.0.81
782,002,2024-05-08,7,8,0,2024-05-08 07:08:00,10.10.0.80
782,002,2024-05-08,13,40,1,2024-05-08 13:40:00,10.10.0.81
782,002,2024-05-08,19,29,1,2024-05-08 19:29:00,10.10.0.81
782,002,2024-05-08,23,6,1,2024-05-08 23:06:00,10.10.0.81
782,002,2024-05-09,7,18,0,2024-05-09 07:18:00,10.10.0.80
782,002,2024-05-09,16,23,1,2024-05-09 16:23:00,10.10.0.81
782,002,2024-05-10,7,12,0,2024-05-10 07:12:00,10.10.0.80
782,002,2024-05-10,16,43,1,2024-05-10 16:43:00,10.10.0.81
782,002,2024-05-11,7,12,0,2024-05-11 07:12:00,10.10.0.80
782,002,2024-05-11,16,27,1,2024-05-11 16:27:00,10.10.0.81
782,002,2024-05-12,7,13,0,2024-05-12 07:13:00,10.10.0.80
782,002,2024-05-12,16,12,1,2024-05-12 16:12:00,10.10.0.81
784,002,2024-05-01,9,5,0,2024-05-01 09:05:00,10.10.0.80
784,002,2024-05-01,18,2,1,2024-05-01 18:02:00,10.10.0.81
784,002,2024-05-02,9,3,0,2024-05-02 09:03:00,10.10.0.80
784,002,2024-05-02,18,5,1,2024-05-02 18:05:00,10.10.0.81
784,002,2024-05-03,9,5,0,2024-05-03 09:05:00,10.10.0.80
784,002,2024-05-03,18,3,1,2024-05-03 18:03:00,10.10.0.81
784,002,2024-05-04,9,0,0,2024-05-04 09:00:00,10.10.0.80
784,002,2024-05-04,18,6,1,2024-05-04 18:06:00,10.10.0.81
784,002,2024-05-05,7,4,0,2024-05-05 07:04:00,10.10.0.80
784,002,2024-05-05,16,34,1,2024-05-05 16:34:00,10.10.0.81
784,002,2024-05-06,7,6,0,2024-05-06 07:06:00,10.10.0.80
784,002,2024-05-06,16,32,1,2024-05-06 16:32:00,10.10.0.81
784,002,2024-05-08,9,6,0,2024-05-08 09:06:00,10.10.0.80
784,002,2024-05-08,18,10,1,2024-05-08 18:10:00,10.10.0.81
784,002,2024-05-09,9,7,0,2024-05-09 09:07:00,10.10.0.80
784,002,2024-05-09,18,5,1,2024-05-09 18:05:00,10.10.0.81
784,002,2024-05-10,9,5,0,2024-05-10 09:05:00,10.10.0.80
784,002,2024-05-10,18,7,1,2024-05-10 18:07:00,10.10.0.81
784,002,2024-05-11,9,7,0,2024-05-11 09:07:00,10.10.0.80
784,002,2024-05-11,18,14,1,2024-05-11 18:14:00,10.10.0.81
