TOKEN,PDATE,INTIME1,OUTTIME1,INTIME2,OUTTIME2,INTIME3,OUTTIME3,INTIME4,OUTTIME4,INTIME,OUTTIME,TOTALTIME,REMARKS,MODE,PUNCH_STATUS,OT,SHIFT_STATUS,SHIFT_ST,SHIFT_ED,WORKHRS
10002,2025-10-15,2025-10-15 20:50,2025-10-16 07:00,,,,,,,2025-10-15 20:50,2025-10-16 07:00,10:10,,1.0,PR,02:10,1S,2025-10-15 06:00:00,2025-10-15 14:30:00,8.3
10002,2025-10-15,2025-10-15 20:50,2025-10-16 07:00,,,,,,,2025-10-15 20:50,2025-10-16 07:00,10:10,,1.0,PR,02:10,1S,2025-10-15 06:00:00,2025-10-15 14:30:00,8.3
10002,2025-10-16,2025-10-16 20:50,2025-10-17 07:15,,,,,,,2025-10-16 20:50,2025-10-17 07:15,10:25,,1.0,PR,02:25,1S,2025-10-16 06:00:00,2025-10-16 14:30:00,8.3
10002,2025-10-16,2025-10-16 20:50,2025-10-17 07:15,,,,,,,2025-10-16 20:50,2025-10-17 07:15,10:25,,1.0,PR,02:25,1S,2025-10-16 06:00:00,2025-10-16 14:30:00,8.3
10002,2025-10-17,2025-10-17 20:50,2025-10-18 07:06,,,,,,,2025-10-17 20:50,2025-10-18 07:06,10:16,,1.0,PR,02:16,1S,2025-10-17 06:00:00,2025-10-17 14:30:00,8.3
10002,2025-10-17,2025-10-17 20:50,2025-10-18 07:06,,,,,,,2025-10-17 20:50,2025-10-18 07:06,10:16,,1.0,PR,02:16,1S,2025-10-17 06:00:00,2025-10-17 14:30:00,8.3
10002,2025-10-18,2025-10-18 20:50,2025-10-19 06:55,,,,,,,2025-10-18 20:50,2025-10-19 06:55,10:05,,1.0,PR,02:05,1S,2025-10-18 06:00:00,2025-10-18 14:30:00,8.3
10002,2025-10-18,2025-10-18 20:50,2025-10-19 06:55,,,,,,,2025-10-18 20:50,2025-10-19 06:55,10:05,,1.0,PR,02:05,1S,2025-10-18 06:00:00,2025-10-18 14:30:00,8.3
10002,2025-10-19,2025-10-19 07:00,2025-10-19 17:00,,,,,,,2025-10-19 07:00,2025-10-19 17:00,10:00,,1.0,PR,02:00,1S,2025-10-19 06:00:00,2025-10-19 14:30:00,8.3
10002,2025-10-19,2025-10-19 07:00,2025-10-19 17:00,,,,,,,2025-10-19 07:00,2025-10-19 17:00,10:00,,1.0,PR,02:00,1S,2025-10-19 06:00:00,2025-10-19 14:30:00,8.3
10002,2025-10-20,2025-10-20 13:50,2025-10-20 21:00,,,,,,,2025-10-20 13:50,2025-10-20 21:00,07:10,,1.0,HD,00:00,1S,2025-10-20 06:00:00,2025-10-20 14:30:00,8.3
