TOKEN,COMCODE,PDATE,HOURS,MINUTES,MODE,PDTIME,MCIP,DEL
10009,001,2025-08-06,12,3,1,2025-08-06 12:03:00,WED3240401322,False
10009,001,2025-08-07,10,15,0,2025-08-07 10:15:00,CGCA231160041,False
10009,001,2025-08-07,12,12,1,2025-08-07 12:12:00,WED3240401322,False
10009,001,2025-08-08,10,2,0,2025-08-08 10:02:00,CGCA231160041,False
10009,001,2025-08-08,11,55,1,2025-08-08 11:55:00,WED3240401322,False
10009,001,2025-08-09,10,5,0,2025-08-09 10:05:00,CGCA231160041,False
10009,001,2025-08-09,12,4,1,2025-08-09 12:04:00,WED3240401322,False
10009,001,2025-08-10,10,34,0,2025-08-10 10:34:00,CGCA231160041,False
10009,001,2025-08-10,12,16,1,2025-08-10 12:16:00,WED3240401322,False
10009,001,2025-08-11,10,6,0,2025-08-11 10:06:00,CGCA231160041,False
10009,001,2025-08-11,11,58,1,2025-08-11 11:58:00,WED3240401322,False
10009,001,2025-08-13,9,56,0,2025-08-13 09:56:00,CGCA231160041,False
10009,001,2025-08-13,11,59,1,2025-08-13 11:59:00,WED3240401322,False
10009,001,2025-08-14,10,13,0,2025-08-14 10:13:00,CGCA231160041,False
10009,001,2025-08-14,12,4,1,2025-08-14 12:04:00,WED3240401322,False
10009,001,2025-08-16,9,40,0,2025-08-16 09:40:00,CGCA231160041,False
10009,001,2025-08-16,11,58,1,2025-08-16 11:58:00,WED3240401322,False
10009,001,2025-08-17,10,23,0,2025-08-17 10:23:00,CGCA231160041,False
10009,001,2025-08-17,12,0,1,2025-08-17 12:00:00,WED3240401322,False
10009,001,2025-08-18,9,57,0,2025-08-18 09:57:00,CGCA231160041,False
10009,001,2025-08-18,12,0,1,2025-08-18 12:00:00,WED3240401322,False
10009,001,2025-08-20,10,8,0,2025-08-20 10:08:00,CGCA231160041,False
10009,001,2025-08-20,12,12,1,2025-08-20 12:12:00,WED3240401322,False
10009,001,2025-08-21,10,7,0,2025-08-21 10:07:00,CGCA231160041,False
10009,001,2025-08-21,12,11,1,2025-08-21 12:11:00,WED3240401322,False
10009,001,2025-08-22,9,57,0,2025-08-22 09:57:00,CGCA231160041,False
10009,001,2025-08-22,11,55,1,2025-08-22 11:55:00,WED3240401322,False
10009,001,2025-08-23,10,8,0,2025-08-23 10:08:00,CGCA231160041,False
10009,001,2025-08-23,12,3,1,2025-08-23 12:03:00,WED3240401322,False
10009,001,2025-08-24,10,3,0,2025-08-24 10:03:00,CGCA231160041,False
10009,001,2025-08-24,11,58,1,2025-08-24 11:58:00,WED3240401322,False
10009,001,2025-08-25,9,53,0,2025-08-25 09:53:00,CGCA231160041,False
10009,001,2025-08-25,12,1,1,2025-08-25 12:01:00,WED3240401322,False
10009,001,2025-08-28,9,58,0,2025-08-28 09:58:00,CGCA231160041,False
10009,001,2025-08-28,12,1,1,2025-08-28 12:01:00,WED3240401322,False
10009,001,2025-08-29,9,59,0,2025-08-29 09:59:00,CGCA231160041,False
10009,001,2025-08-29,12,0,1,2025-08-29 12:00:00,WED3240401322,False
10009,001,2025-08-30,9,56,0,2025-08-30 09:56:00,CGCA231160041,False
10009,001,2025-08-30,11,57,1,2025-08-30 11:57:00,WED3240401322,False
10009,001,2025-08-31,10,36,0,2025-08-31 10:36:00,CGCA231160041,False
10009,001,2025-08-31,12,19,1,2025-08-31 12:19:00,WED3240401322,False
10010,001,2025-08-01,7,28,0,2025-08-01 07:28:00,CGCA231160041,False
10010,001,2025-08-01,15,33,1,2025-08-01 15:33:00,WED3240401322,False
10010,001,2025-08-02,7,27,0,2025-08-02 07:27:00,CGCA231160041,False
10010,001,2025-08-02,15,31,1,2025-08-02 15:31:00,WED3240401322,False
10010,001,2025-08-04,7,26,0,2025-08-04 07:26:00,CGCA231160041,False
10010,001,2025-08-04,15,34,1,2025-08-04 15:34:00,WED3240401322,False
10010,001,2025-08-05,7,33,0,2025-08-05 07:33:00,CGCA231160041,False
10010,001,2025-08-05,15,30,1,2025-08-05 15:30:00,WED3240401322,False
10010,001,2025-08-05,15,30,1,2025-08-05 15:30:00,WED3240401322,False
10010,001,2025-08-06,7,31,0,2025-08-06 07:31:00,CGCA231160041,False
10010,001,2025-08-06,15,35,1,2025-08-06 15:35:00,WED3240401322,False
10010,001,2025-08-07,7,33,0,2025-08-07 07:33:00,CGCA231160041,False
10010,001,2025-08-07,15,32,1,2025-08-07 15:32:00,WED3240401322,False
10010,001,2025-08-07,15,32,1,2025-08-07 15:32:00,WED3240401322,False
10010,001,2025-08-08,7,28,0,2025-08-08 07:28:00,CGCA231160041,False
10010,001,2025-08-08,15,32,1,2025-08-08 15:32:00,WED3240401322,False
10010,001,2025-08-09,7,36,0,2025-08-09 07:36:00,CGCA231160041,False
10010,001,2025-08-09,15,31,1,2025-08-09 15:31:00,WED3240401322,False
10010,001,2025-08-11,7,36,0,2025-08-11 07:36:00,CGCA231160041,False
10010,001,2025-08-11,15,36,1,2025-08-11 15:36:00,WED3240401322,False
10010,001,2025-08-11,15,36,1,2025-08-11 15:36:00,WED3240401322,False
10010,001,2025-08-12,7,42,0,2025-08-12 07:42:00,CGCA231160041,False
10010,001,2025-08-12,15,42,1,2025-08-12 15:42:00,WED3240401322,False
10010,001,2025-08-13,7,30,0,2025-08-13 07:30:00,CGCA231160041,False
10010,001,2025-08-13,15,33,1,2025-08-13 15:33:00,WED3240401322,False
10010,001,2025-08-14,7,30,0,2025-08-14 07:30:00,CGCA231160041,False
10010,001,2025-08-14,15,32,1,2025-08-14 15:32:00,WED3240401322,False
10010,001,2025-08-16,7,29,0,2025-08-16 07:29:00,CGCA231160041,False
10010,001,2025-08-16,15,30,1,2025-08-16 15:30:00,WED3240401322,False
10010,001,2025-08-18,7,44,0,2025-08-18 07:44:00,CGCA231160041,False
10010,001,2025-08-18,15,48,1,2025-08-18 15:48:00,WED3240401322,False
10010,001,2025-08-19,7,23,0,2025-08-19 07:23:00,CGCA231160041,False
10010,001,2025-08-19,15,32,1,2025-08-19 15:32:00,WED3240401322,False
10010,001,2025-08-22,7,26,0,2025-08-22 07:26:00,CGCA231160041,False
10010,001,2025-08-22,15,33,1,2025-08-22 15:33:00,WED3240401322,False
10010,001,2025-08-22,15,33,1,2025-08-22 15:33:00,WED3240401322,False
10010,001,2025-08-23,7,27,0,2025-08-23 07:27:00,CGCA231160041,False
10010,001,2025-08-23,15,32,1,2025-08-23 15:32:00,WED3240401322,False
10010,001,2025-08-25,7,31,0,2025-08-25 07:31:00,CGCA231160041,False
10010,001,2025-08-25,15,30,1,2025-08-25 15:30:00,WED3240401322,False
10010,001,2025-08-26,7,31,0,2025-08-26 07:31:00,CGCA231160041,False
10010,001,2025-08-26,15,31,1,2025-08-26 15:31:00,WED3240401322,False
10010,001,2025-08-28,7,32,0,2025-08-28 07:32:00,CGCA231160041,False
10010,001,2025-08-28,15,30,1,2025-08-28 15:30:00,WED3240401322,False
10010,001,2025-08-28,15,30,1,2025-08-28 15:30:00,WED3240401322,False
10010,001,2025-08-29,7,28,0,2025-08-29 07:28:00,CGCA231160041,False
10010,001,2025-08-29,15,32,1,2025-08-29 15:32:00,WED3240401322,False
10010,001,2025-08-30,7,35,0,2025-08-30 07:35:00,CGCA231160041,False
10010,001,2025-08-30,15,31,1,2025-08-30 15:31:00,WED3240401322,False
10010,001,2025-09-16,7,35,0,2025-09-16 07:35:00,CGCA231160041,False
10011,001,2025-08-01,7,37,0,2025-08-01 07:37:00,CGCA231160041,False
10011,001,2025-08-01,15,33,1,2025-08-01 15:33:00,WED3240401322,False
10011,001,2025-08-06,7,26,0,2025-08-06 07:26:00,CGCA231160041,False
10011,001,2025-08-06,15,33,1,2025-08-06 15:33:00,WED3240401322,False
10011,001,2025-08-11,7,44,0,2025-08-11 07:44:00,CGCA231160041,False
10011,001,2025-08-11,15,36,1,2025-08-11 15:36:00,WED3240401322,False
10011,001,2025-08-12,7,32,0,2025-08-12 07:32:00,CGCA231160041,False
10011,001,2025-08-12,15,34,1,2025-08-12 15:34:00,WED3240401322,False
10011,001,2025-08-13,7,34,0,2025-08-13 07:34:00,CGCA231160041,False
10011,001,2025-08-13,15,35,1,2025-08-13 15:35:00,WED3240401322,False
10011,001,2025-08-14,7,19,0,2025-08-14 07:19:00,CGCA231160041,False
10011,001,2025-08-14,15,31,1,2025-08-14 15:31:00,WED3240401322,False
10011,001,2025-08-16,7,28,0,2025-08-16 07:28:00,CGCA231160041,False
10011,001,2025-08-16,15,29,1,2025-08-16 15:29:00,WED3240401322,False
10011,001,2025-08-18,7,32,0,2025-08-18 07:32:00,CGCA231160041,False
10011,001,2025-08-18,15,48,1,2025-08-18 15:48:00,WED3240401322,False
10011,001,2025-08-19,7,49,1,2025-08-19 07:49:00,WED3240401322,False
10011,001,2025-08-19,15,51,1,2025-08-19 15:51:00,WED3240401322,False
10011,001,2025-08-20,7,30,0,2025-08-20 07:30:00,CGCA231160041,False
10011,001,2025-08-20,15,32,1,2025-08-20 15:32:00,WED3240401322,False
10011,001,2025-08-21,7,15,0,2025-08-21 07:15:00,CGCA231160041,False
10011,001,2025-08-21,15,35,1,2025-08-21 15:35:00,WED3240401322,False
10011,001,2025-08-22,7,22,0,2025-08-22 07:22:00,CGCA231160041,False
10011,001,2025-08-22,15,33,1,2025-08-22 15:33:00,WED3240401322,False
10011,001,2025-08-23,7,19,0,2025-08-23 07:19:00,CGCA231160041,False
10011,001,2025-08-23,15,31,1,2025-08-23 15:31:00,WED3240401322,False
10011,001,2025-08-25,7,19,0,2025-08-25 07:19:00,CGCA231160041,False
10011,001,2025-08-25,15,30,1,2025-08-25 15:30:00,WED3240401322,False
10011,001,2025-08-26,7,9,0,2025-08-26 07:09:00,CGCA231160041,False
10011,001,2025-08-26,15,31,1,2025-08-26 15:31:00,WED3240401322,False
10011,001,2025-08-28,7,15,0,2025-08-28 07:15:00,CGCA231160041,False
10011,001,2025-08-28,15,30,1,2025-08-28 15:30:00,WED3240401322,False
10011,001,2025-08-29,7,30,0,2025-08-29 07:30:00,CGCA231160041,False
10011,001,2025-08-29,15,32,1,2025-08-29 15:32:00,WED3240401322,False
10011,001,2025-08-30,7,28,0,2025-08-30 07:28:00,CGCA231160041,False
10011,001,2025-08-30,15,31,1,2025-08-30 15:31:00,WED3240401322,False
10011,001,2025-09-16,7,48,0,2025-09-16 07:48:00,CGCA231160041,False
