TOKEN,COMCODE,PDATE,HOURS,MINUTES,MODE,PDTIME,MCIP,DEL
27,002,2024-04-04,17,44,1,2024-04-04 17:44:00.000,CJOU214760220,False
27,002,2024-04-05,9,4,0,2024-04-05 09:04:00.000,CJOU214760232,False
27,002,2024-04-05,17,49,1,2024-04-05 17:49:00.000,CJOU214760220,False
27,002,2024-04-06,9,4,0,2024-04-06 09:04:00.000,CJOU214760232,False
27,002,2024-04-06,17,48,1,2024-04-06 17:48:00.000,CJOU214760220,False
27,002,2024-04-08,9,5,0,2024-04-08 09:05:00.000,CJOU214760232,False
27,002,2024-04-08,17,46,1,2024-04-08 17:46:00.000,CJOU214760220,False
27,002,2024-04-11,9,5,0,2024-04-11 09:05:00.000,CJOU214760232,False
27,002,2024-04-11,17,45,1,2024-04-11 17:45:00.000,CJOU214760220,False
27,002,2024-04-12,9,2,0,2024-04-12 09:02:00.000,CJOU214760232,False
27,002,2024-04-12,17,53,1,2024-04-12 17:53:00.000,CJOU214760220,False
27,002,2024-04-13,9,4,0,2024-04-13 09:04:00.000,CJOU214760232,False
27,002,2024-04-13,17,43,1,2024-04-13 17:43:00.000,CJOU214760220,False
27,002,2024-04-15,9,7,0,2024-04-15 09:07:00.000,CJOU214760232,False
27,002,2024-04-15,17,47,1,2024-04-15 17:47:00.000,CJOU214760220,False
27,002,2024-04-16,9,5,0,2024-04-16 09:05:00.000,CJOU214760232,False
27,002,2024-04-16,17,51,1,2024-04-16 17:51:00.000,CJOU214760220,False
27,002,2024-04-17,9,3,0,2024-04-17 09:03:00.000,CJOU214760232,False
27,002,2024-04-17,17,50,1,2024-04-17 17:50:00.000,CJOU214760220,False
27,002,2024-04-18,9,5,0,2024-04-18 09:05:00.000,CJOU214760232,False
27,002,2024-04-18,17,39,1,2024-04-18 17:39:00.000,CJOU214760220,False
27,002,2024-04-19,9,4,0,2024-04-19 09:04:00.000,CJOU214760232,False
27,002,2024-04-19,17,42,1,2024-04-19 17:42:00.000,CJOU214760220,False
27,002,2024-04-20,9,2,0,2024-04-20 09:02:00.000,CJOU214760232,False
27,002,2024-04-20,17,46,1,2024-04-20 17:46:00.000,CJOU214760220,False
28,002,2024-04-04,9,55,0,2024-04-04 09:55:00.000,CJOU214760232,False
28,002,2024-04-04,18,5,1,2024-04-04 18:05:00.000,CJOU214760220,False
28,002,2024-04-05,9,59,0,2024-04-05 09:59:00.000,CJOU214760232,False
28,002,2024-04-05,18,6,1,2024-04-05 18:06:00.000,CJOU214760220,False
28,002,2024-04-06,9,52,0,2024-04-06 09:52:00.000,CJOU214760232,False
28,002,2024-04-06,17,50,1,2024-04-06 17:50:00.000,CJOU214760220,False
28,002,2024-04-08,9,57,0,2024-04-08 09:57:00.000,CJOU214760232,False
28,002,2024-04-08,17,51,1,2024-04-08 17:51:00.000,CJOU214760220,False
28,002,2024-04-10,9,51,0,2024-04-10 09:51:00.000,CJOU214760232,False
28,002,2024-04-10,17,52,1,2024-04-10 17:52:00.000,CJOU214760220,False
28,002,2024-04-11,9,58,0,2024-04-11 09:58:00.000,CJOU214760232,False
28,002,2024-04-11,17,51,1,2024-04-11 17:51:00.000,CJOU214760220,False
28,002,2024-04-12,9,57,0,2024-04-12 09:57:00.000,CJOU214760232,False
28,002,2024-04-12,17,54,1,2024-04-12 17:54:00.000,CJOU214760220,False
28,002,2024-04-13,9,52,0,2024-04-13 09:52:00.000,CJOU214760232,False
28,002,2024-04-13,17,55,1,2024-04-13 17:55:00.000,CJOU214760220,False
28,002,2024-04-15,9,54,0,2024-04-15 09:54:00.000,CJOU214760232,False
28,002,2024-04-15,17,54,1,2024-04-15 17:54:00.000,CJOU214760220,False
28,002,2024-04-16,9,55,0,2024-04-16 09:55:00.000,CJOU214760232,False
28,002,2024-04-16,17,50,1,2024-04-16 17:50:00.000,CJOU214760220,False
28,002,2024-04-17,9,54,0,2024-04-17 09:54:00.000,CJOU214760232,False
28,002,2024-04-17,17,56,1,2024-04-17 17:56:00.000,CJOU214760220,False
28,002,2024-04-18,10,0,0,2024-04-18 10:00:00.000,CJOU214760232,False
28,002,2024-04-18,17,58,1,2024-04-18 17:58:00.000,CJOU214760220,False
28,002,2024-04-19,10,4,0,2024-04-19 10:04:00.000,CJOU214760232,False
28,002,2024-04-19,17,42,1,2024-04-19 17:42:00.000,CJOU214760220,False
28,002,2024-04-20,10,8,0,2024-04-20 10:08:00.000,CJOU214760232,False
28,002,2024-04-20,17,46,1,2024-04-20 17:46:00.000,CJOU214760220,False
28,002,2024-04-22,9,53,0,2024-04-22 09:53:00.000,CJOU214760232,False
28,002,2024-04-22,17,51,1,2024-04-22 17:51:00.000,CJOU214760220,False
28,002,2024-04-23,9,57,0,2024-04-23 09:57:00.000,CJOU214760232,False
28,002,2024-04-23,17,50,1,2024-04-23 17:50:00.000,CJOU214760220,False
28,002,2024-04-24,9,52,0,2024-04-24 09:52:00.000,CJOU214760232,False
28,002,2024-04-24,17,50,1,2024-04-24 17:50:00.000,CJOU214760220,False
28,002,2024-04-25,10,2,0,2024-04-25 10:02:00.000,CJOU214760232,False
28,002,2024-04-25,17,50,1,2024-04-25 17:50:00.000,CJOU214760220,False
28,002,2024-04-27,9,58,0,2024-04-27 09:58:00.000,CJOU214760232,False
28,002,2024-04-27,17,56,1,2024-04-27 17:56:00.000,CJOU214760220,False
28,002,2024-04-29,9,56,0,2024-04-29 09:56:00.000,CJOU214760232,False
28,002,2024-04-29,17,46,1,2024-04-29 17:46:00.000,CJOU214760220,False
28,002,2024-04-30,9,56,0,2024-04-30 09:56:00.000,CJOU214760232,False
28,002,2024-04-30,17,58,1,2024-04-30 17:58:00.000,CJOU214760220,False
30,002,2024-04-01,22,5,0,2024-04-01 22:05:00.000,CJOU214760232,False
30,002,2024-04-02,6,4,1,2024-04-02 06:04:00.000,CJOU214760220,False
30,002,2024-04-02,6,6,0,2024-04-02 06:06:00.000,CJOU214760232,False
30,002,2024-04-02,14,10,1,2024-04-02 14:10:00.000,CJOU214760220,False
30,002,2024-04-03,17,34,0,2024-04-03 17:34:00.000,CJOU214760232,False
30,002,2024-04-04,6,3,1,2024-04-04 06:03:00.000,CJOU214760220,False
30,002,2024-04-04,10,5,1,2024-04-04 10:05:00.000,CJOU214760220,False
30,002,2024-04-05,14,0,0,2024-04-05 14:00:00.000,CJOU214760232,False
30,002,2024-04-06,6,4,0,2024-04-06 06:04:00.000,CJOU214760232,False
30,002,2024-04-06,14,11,1,2024-04-06 14:11:00.000,CJOU214760220,False
30,002,2024-04-07,22,1,0,2024-04-07 22:01:00.000,CJOU214760232,False
30,002,2024-04-08,6,5,1,2024-04-08 06:05:00.000,CJOU214760220,False
30,002,2024-04-09,13,56,0,2024-04-09 13:56:00.000,CJOU214760232,False
30,002,2024-04-09,22,13,1,2024-04-09 22:13:00.000,CJOU214760220,False
30,002,2024-04-11,13,59,0,2024-04-11 13:59:00.000,CJOU214760232,False
30,002,2024-04-11,22,7,1,2024-04-11 22:07:00.000,CJOU214760220,False
30,002,2024-04-12,14,14,0,2024-04-12 14:14:00.000,CJOU214760232,False
30,002,2024-04-13,6,7,1,2024-04-13 06:07:00.000,CJOU214760220,False
30,002,2024-04-13,22,31,0,2024-04-13 22:31:00.000,CJOU214760232,False
30,002,2024-04-14,6,4,1,2024-04-14 06:04:00.000,CJOU214760220,False
30,002,2024-04-14,13,54,1,2024-04-14 13:54:00.000,CJOU214760220,False
30,002,2024-04-15,22,15,0,2024-04-15 22:15:00.000,CJOU214760232,False
30,002,2024-04-16,6,7,1,2024-04-16 06:07:00.000,CJOU214760220,False
30,002,2024-04-16,16,14,1,2024-04-16 16:14:00.000,CJOU214760220,False
30,002,2024-04-17,13,59,0,2024-04-17 13:59:00.000,CJOU214760232,False
30,002,2024-04-17,21,30,1,2024-04-17 21:30:00.000,CJOU214760220,False
30,002,2024-04-18,14,1,0,2024-04-18 14:01:00.000,CJOU214760232,False
30,002,2024-04-18,19,56,1,2024-04-18 19:56:00.000,CJOU214760220,False
30,002,2024-04-19,14,1,0,2024-04-19 14:01:00.000,CJOU214760232,False
30,002,2024-04-20,6,8,1,2024-04-20 06:08:00.000,CJOU214760220,False
30,002,2024-04-20,21,47,0,2024-04-20 21:47:00.000,CJOU214760232,False
30,002,2024-04-21,6,2,1,2024-04-21 06:02:00.000,CJOU214760220,False
30,002,2024-04-21,13,28,1,2024-04-21 13:28:00.000,CJOU214760220,False
30,002,2024-04-23,6,19,0,2024-04-23 06:19:00.000,CJOU214760232,False
30,002,2024-04-23,13,58,1,2024-04-23 13:58:00.000,CJOU214760220,False
30,002,2024-04-27,22,21,0,2024-04-27 22:21:00.000,CJOU214760232,False
30,002,2024-04-28,5,58,1,2024-04-28 05:58:00.000,CJOU214760220,False
30,002,2024-04-28,13,57,1,2024-04-28 13:57:00.000,CJOU214760220,False
30,002,2024-04-29,14,5,0,2024-04-29 14:05:00.000,CJOU214760232,False
30,002,2024-04-30,5,54,1,2024-04-30 05:54:00.000,CJOU214760220,False
30,002,2024-04-30,5,55,0,2024-04-30 05:55:00.000,CJOU214760232,False
30,002,2024-04-30,13,16,1,2024-04-30 13:16:00.000,CJOU214760220,False
31,002,2024-04-01,14,12,1,2024-04-01 14:12:00.000,CJOU214760220,False
31,002,2024-04-02,14,0,0,2024-04-02 14:00:00.000,CJOU214760232,False
31,002,2024-04-03,6,8,1,2024-04-03 06:08:00.000,CJOU214760220,False
31,002,2024-04-03,6,11,0,2024-04-03 06:11:00.000,CJOU214760232,False
31,002,2024-04-03,14,11,1,2024-04-03 14:11:00.000,CJOU214760220,False
31,002,2024-04-04,13,59,0,2024-04-04 13:59:00.000,CJOU214760232,False
31,002,2024-04-05,6,8,1,2024-04-05 06:08:00.000,CJOU214760220,False
31,002,2024-04-05,6,10,0,2024-04-05 06:10:00.000,CJOU214760232,False
31,002,2024-04-05,14,12,1,2024-04-05 14:12:00.000,CJOU214760220,False
31,002,2024-04-06,13,59,0,2024-04-06 13:59:00.000,CJOU214760232,False
31,002,2024-04-07,6,8,1,2024-04-07 06:08:00.000,CJOU214760220,False
31,002,2024-04-07,6,10,0,2024-04-07 06:10:00.000,CJOU214760232,False
31,002,2024-04-08,5,54,1,2024-04-08 05:54:00.000,CJOU214760220,False
31,002,2024-04-08,5,56,0,2024-04-08 05:56:00.000,CJOU214760232,False
31,002,2024-04-08,14,11,1,2024-04-08 14:11:00.000,CJOU214760220,False
31,002,2024-04-09,18,9,0,2024-04-09 18:09:00.000,CJOU214760232,False
31,002,2024-04-10,5,58,1,2024-04-10 05:58:00.000,CJOU214760220,False
31,002,2024-04-11,14,7,0,2024-04-11 14:07:00.000,CJOU214760232,False
31,002,2024-04-12,6,1,1,2024-04-12 06:01:00.000,CJOU214760220,False
31,002,2024-04-12,6,3,0,2024-04-12 06:03:00.000,CJOU214760232,False
31,002,2024-04-12,13,50,1,2024-04-12 13:50:00.000,CJOU214760220,False
31,002,2024-04-13,14,1,0,2024-04-13 14:01:00.000,CJOU214760232,False
31,002,2024-04-14,6,10,1,2024-04-14 06:10:00.000,CJOU214760220,False
31,002,2024-04-14,6,12,0,2024-04-14 06:12:00.000,CJOU214760232,False
31,002,2024-04-14,13,55,1,2024-04-14 13:55:00.000,CJOU214760220,False
31,002,2024-04-15,14,1,0,2024-04-15 14:01:00.000,CJOU214760232,False
31,002,2024-04-16,5,57,1,2024-04-16 05:57:00.000,CJOU214760220,False
31,002,2024-04-16,5,59,0,2024-04-16 05:59:00.000,CJOU214760232,False
31,002,2024-04-16,14,59,1,2024-04-16 14:59:00.000,CJOU214760220,False
31,002,2024-04-17,9,6,0,2024-04-17 09:06:00.000,CJOU214760232,False
31,002,2024-04-17,21,28,1,2024-04-17 21:28:00.000,CJOU214760220,False
31,002,2024-04-18,9,4,0,2024-04-18 09:04:00.000,CJOU214760232,False
31,002,2024-04-19,6,7,1,2024-04-19 06:07:00.000,CJOU214760220,False
31,002,2024-04-19,6,9,0,2024-04-19 06:09:00.000,CJOU214760232,False
31,002,2024-04-19,14,10,1,2024-04-19 14:10:00.000,CJOU214760220,False
31,002,2024-04-20,14,41,1,2024-04-20 14:41:00.000,CJOU214760220,False
31,002,2024-04-20,14,52,0,2024-04-20 14:52:00.000,CJOU214760232,False
31,002,2024-04-21,7,44,1,2024-04-21 07:44:00.000,CJOU214760220,False
31,002,2024-04-21,13,47,1,2024-04-21 13:47:00.000,CJOU214760220,False
31,002,2024-04-22,13,38,0,2024-04-22 13:38:00.000,CJOU214760232,False
31,002,2024-04-23,6,6,1,2024-04-23 06:06:00.000,CJOU214760220,False
31,002,2024-04-23,6,7,0,2024-04-23 06:07:00.000,CJOU214760232,False
31,002,2024-04-24,5,53,1,2024-04-24 05:53:00.000,CJOU214760220,False
31,002,2024-04-24,5,55,0,2024-04-24 05:55:00.000,CJOU214760232,False
31,002,2024-04-24,14,10,1,2024-04-24 14:10:00.000,CJOU214760220,False
31,002,2024-04-25,13,59,0,2024-04-25 13:59:00.000,CJOU214760232,False
31,002,2024-04-26,5,59,1,2024-04-26 05:59:00.000,CJOU214760220,False
31,002,2024-04-26,6,2,0,2024-04-26 06:02:00.000,CJOU214760232,False
31,002,2024-04-26,14,8,1,2024-04-26 14:08:00.000,CJOU214760220,False
31,002,2024-04-27,6,7,0,2024-04-27 06:07:00.000,CJOU214760232,False
31,002,2024-04-27,14,9,1,2024-04-27 14:09:00.000,CJOU214760220,False
31,002,2024-04-28,13,58,0,2024-04-28 13:58:00.000,CJOU214760232,False
31,002,2024-04-29,6,17,1,2024-04-29 06:17:00.000,CJOU214760220,False
31,002,2024-04-29,6,18,0,2024-04-29 06:18:00.000,CJOU214760232,False
31,002,2024-04-29,14,14,1,2024-04-29 14:14:00.000,CJOU214760220,False
31,002,2024-04-30,14,2,0,2024-04-30 14:02:00.000,CJOU214760232,False
31,002,2024-05-01,6,4,1,2024-05-01 06:03:59.999,CJOU214760220,False
33,002,2024-04-01,14,0,0,2024-04-01 14:00:00.000,CJOU214760232,False
33,002,2024-04-01,17,46,1,2024-04-01 17:46:00.000,CJOU214760220,False
33,002,2024-04-03,21,59,0,2024-04-03 21:59:00.000,CJOU214760232,False
33,002,2024-04-04,6,1,1,2024-04-04 06:01:00.000,CJOU214760220,False
33,002,2024-04-04,22,1,0,2024-04-04 22:01:00.000,CJOU214760232,False
33,002,2024-04-05,6,6,1,2024-04-05 06:06:00.000,CJOU214760220,False
33,002,2024-04-05,14,11,1,2024-04-05 14:11:00.000,CJOU214760220,False
33,002,2024-04-06,22,2,0,2024-04-06 22:02:00.000,CJOU214760232,False
33,002,2024-04-07,6,8,1,2024-04-07 06:08:00.000,CJOU214760220,False
33,002,2024-04-07,6,9,0,2024-04-07 06:09:00.000,CJOU214760232,False
33,002,2024-04-07,22,1,1,2024-04-07 22:01:00.000,CJOU214760220,False
33,002,2024-04-08,14,0,0,2024-04-08 14:00:00.000,CJOU214760232,False
33,002,2024-04-08,22,9,1,2024-04-08 22:09:00.000,CJOU214760220,False
33,002,2024-04-10,22,1,0,2024-04-10 22:01:00.000,CJOU214760232,False
33,002,2024-04-11,6,4,1,2024-04-11 06:04:00.000,CJOU214760220,False
33,002,2024-04-11,21,59,0,2024-04-11 21:59:00.000,CJOU214760232,False
33,002,2024-04-12,6,2,1,2024-04-12 06:02:00.000,CJOU214760220,False
33,002,2024-04-12,14,7,1,2024-04-12 14:07:00.000,CJOU214760220,False
33,002,2024-04-13,14,1,0,2024-04-13 14:01:00.000,CJOU214760232,False
33,002,2024-04-13,18,0,1,2024-04-13 18:00:00.000,CJOU214760220,False
33,002,2024-04-14,13,58,0,2024-04-14 13:58:00.000,CJOU214760232,False
33,002,2024-04-14,22,12,1,2024-04-14 22:12:00.000,CJOU214760220,False
33,002,2024-04-15,14,1,0,2024-04-15 14:01:00.000,CJOU214760232,False
33,002,2024-04-15,22,8,1,2024-04-15 22:08:00.000,CJOU214760220,False
33,002,2024-04-17,6,4,0,2024-04-17 06:04:00.000,CJOU214760232,False
33,002,2024-04-18,6,5,1,2024-04-18 06:05:00.000,CJOU214760220,False
33,002,2024-04-19,6,2,1,2024-04-19 06:02:00.000,CJOU214760220,False
33,002,2024-04-20,6,0,1,2024-04-20 06:00:00.000,CJOU214760220,False
33,002,2024-04-20,14,2,1,2024-04-20 14:02:00.000,CJOU214760220,False
33,002,2024-04-21,21,38,0,2024-04-21 21:38:00.000,CJOU214760232,False
33,002,2024-04-22,5,59,1,2024-04-22 05:59:00.000,CJOU214760220,False
33,002,2024-04-22,14,3,0,2024-04-22 14:03:00.000,CJOU214760232,False
33,002,2024-04-22,22,9,1,2024-04-22 22:09:00.000,CJOU214760220,False
33,002,2024-04-24,6,2,0,2024-04-24 06:02:00.000,CJOU214760232,False
33,002,2024-04-24,14,6,1,2024-04-24 14:06:00.000,CJOU214760220,False
33,002,2024-04-25,13,59,0,2024-04-25 13:59:00.000,CJOU214760232,False
33,002,2024-04-25,22,4,1,2024-04-25 22:04:00.000,CJOU214760220,False
33,002,2024-04-27,21,59,0,2024-04-27 21:59:00.000,CJOU214760232,False
33,002,2024-04-28,6,3,1,2024-04-28 06:03:00.000,CJOU214760220,False
33,002,2024-04-28,13,56,1,2024-04-28 13:56:00.000,CJOU214760220,False
33,002,2024-04-29,6,0,0,2024-04-29 06:00:00.000,CJOU214760232,False
33,002,2024-04-30,6,1,1,2024-04-30 06:01:00.000,CJOU214760220,False
33,002,2024-04-30,6,2,0,2024-04-30 06:02:00.000,CJOU214760232,False
33,002,2024-04-30,14,5,1,2024-04-30 14:05:00.000,CJOU214760220,False
34,002,2024-04-01,22,1,0,2024-04-01 22:01:00.000,CJOU214760232,False
34,002,2024-04-02,6,6,1,2024-04-02 06:06:00.000,CJOU214760220,False
34,002,2024-04-02,6,9,0,2024-04-02 06:09:00.000,CJOU214760232,False
34,002,2024-04-02,14,9,1,2024-04-02 14:09:00.000,CJOU214760220,False
34,002,2024-04-03,6,3,0,2024-04-03 06:03:00.000,CJOU214760232,False
34,002,2024-04-03,14,11,1,2024-04-03 14:11:00.000,CJOU214760220,False
34,002,2024-04-04,6,2,0,2024-04-04 06:02:00.000,CJOU214760232,False
34,002,2024-04-04,14,11,1,2024-04-04 14:11:00.000,CJOU214760220,False
34,002,2024-04-05,14,0,0,2024-04-05 14:00:00.000,CJOU214760232,False
34,002,2024-04-05,22,5,1,2024-04-05 22:05:00.000,CJOU214760220,False
34,002,2024-04-06,14,2,0,2024-04-06 14:02:00.000,CJOU214760232,False
34,002,2024-04-06,22,5,1,2024-04-06 22:05:00.000,CJOU214760220,False
34,002,2024-04-07,22,0,0,2024-04-07 22:00:00.000,CJOU214760232,False
34,002,2024-04-08,6,6,1,2024-04-08 06:06:00.000,CJOU214760220,False
34,002,2024-04-11,6,3,0,2024-04-11 06:03:00.000,CJOU214760232,False
34,002,2024-04-11,14,10,1,2024-04-11 14:10:00.000,CJOU214760220,False
34,002,2024-04-12,14,0,0,2024-04-12 14:00:00.000,CJOU214760232,False
34,002,2024-04-12,22,7,1,2024-04-12 22:07:00.000,CJOU214760220,False
34,002,2024-04-13,14,1,0,2024-04-13 14:01:00.000,CJOU214760232,False
34,002,2024-04-13,22,7,1,2024-04-13 22:07:00.000,CJOU214760220,False
34,002,2024-04-14,22,0,0,2024-04-14 22:00:00.000,CJOU214760232,False
34,002,2024-04-15,6,5,1,2024-04-15 06:05:00.000,CJOU214760220,False
34,002,2024-04-15,21,57,0,2024-04-15 21:57:00.000,CJOU214760232,False
34,002,2024-04-16,6,6,1,2024-04-16 06:06:00.000,CJOU214760220,False
34,002,2024-04-16,6,7,0,2024-04-16 06:07:00.000,CJOU214760232,False
34,002,2024-04-16,14,12,1,2024-04-16 14:12:00.000,CJOU214760220,False
34,002,2024-04-17,6,6,0,2024-04-17 06:06:00.000,CJOU214760232,False
34,002,2024-04-17,14,8,1,2024-04-17 14:08:00.000,CJOU214760220,False
34,002,2024-04-18,6,4,0,2024-04-18 06:04:00.000,CJOU214760232,False
34,002,2024-04-18,14,8,1,2024-04-18 14:08:00.000,CJOU214760220,False
34,002,2024-04-19,14,2,0,2024-04-19 14:02:00.000,CJOU214760232,False
34,002,2024-04-19,22,6,1,2024-04-19 22:06:00.000,CJOU214760220,False
34,002,2024-04-20,14,1,0,2024-04-20 14:01:00.000,CJOU214760232,False
34,002,2024-04-20,22,7,1,2024-04-20 22:07:00.000,CJOU214760220,False
34,002,2024-04-21,22,0,0,2024-04-21 22:00:00.000,CJOU214760232,False
34,002,2024-04-22,6,8,1,2024-04-22 06:08:00.000,CJOU214760220,False
34,002,2024-04-23,6,8,1,2024-04-23 06:08:00.000,CJOU214760220,False
34,002,2024-04-23,6,11,0,2024-04-23 06:11:00.000,CJOU214760232,False
34,002,2024-04-23,21,59,1,2024-04-23 21:59:00.000,CJOU214760220,False
34,002,2024-04-24,6,2,0,2024-04-24 06:02:00.000,CJOU214760232,False
34,002,2024-04-24,14,8,1,2024-04-24 14:08:00.000,CJOU214760220,False
34,002,2024-04-25,6,3,0,2024-04-25 06:03:00.000,CJOU214760232,False
34,002,2024-04-25,22,10,1,2024-04-25 22:10:00.000,CJOU214760220,False
34,002,2024-04-26,14,2,0,2024-04-26 14:02:00.000,CJOU214760232,False
34,002,2024-04-26,22,11,1,2024-04-26 22:11:00.000,CJOU214760220,False
34,002,2024-04-27,14,0,0,2024-04-27 14:00:00.000,CJOU214760232,False
34,002,2024-04-27,22,8,1,2024-04-27 22:08:00.000,CJOU214760220,False
34,002,2024-04-28,22,2,0,2024-04-28 22:02:00.000,CJOU214760232,False
34,002,2024-04-29,6,10,1,2024-04-29 06:10:00.000,CJOU214760220,False
34,002,2024-04-29,6,16,0,2024-04-29 06:16:00.000,CJOU214760232,False
34,002,2024-04-29,14,13,1,2024-04-29 14:13:00.000,CJOU214760220,False
34,002,2024-04-29,22,1,0,2024-04-29 22:01:00.000,CJOU214760232,False
34,002,2024-04-30,6,13,1,2024-04-30 06:13:00.000,CJOU214760220,False
34,002,2024-04-30,6,16,0,2024-04-30 06:16:00.000,CJOU214760232,False
34,002,2024-04-30,14,9,1,2024-04-30 14:09:00.000,CJOU214760220,False
35,002,2024-04-01,5,56,0,2024-04-01 05:56:00.000,CJOU214760232,False
35,002,2024-04-01,14,8,1,2024-04-01 14:08:00.000,CJOU214760220,False
35,002,2024-04-02,22,2,0,2024-04-02 22:02:00.000,CJOU214760232,False
35,002,2024-04-03,6,8,1,2024-04-03 06:08:00.000,CJOU214760220,False
35,002,2024-04-03,6,13,0,2024-04-03 06:13:00.000,CJOU214760232,False
35,002,2024-04-03,14,7,1,2024-04-03 14:07:00.000,CJOU214760220,False
35,002,2024-04-03,21,59,0,2024-04-03 21:59:00.000,CJOU214760232,False
35,002,2024-04-04,5,57,0,2024-04-04 05:57:00.000,CJOU214760232,False
35,002,2024-04-04,5,59,0,2024-04-04 05:59:00.000,CJOU214760232,False
35,002,2024-04-04,13,58,1,2024-04-04 13:58:00.000,CJOU214760220,False
35,002,2024-04-05,6,5,0,2024-04-05 06:05:00.000,CJOU214760232,False
35,002,2024-04-05,14,2,1,2024-04-05 14:02:00.000,CJOU214760220,False
35,002,2024-04-06,14,0,0,2024-04-06 14:00:00.000,CJOU214760232,False
35,002,2024-04-06,22,3,1,2024-04-06 22:03:00.000,CJOU214760220,False
35,002,2024-04-07,13,35,0,2024-04-07 13:35:00.000,CJOU214760232,False
35,002,2024-04-08,6,13,1,2024-04-08 06:13:00.000,CJOU214760220,False
35,002,2024-04-08,6,14,0,2024-04-08 06:14:00.000,CJOU214760232,False
35,002,2024-04-08,22,3,1,2024-04-08 22:03:00.000,CJOU214760220,False
35,002,2024-04-09,22,0,0,2024-04-09 22:00:00.000,CJOU214760232,False
35,002,2024-04-10,5,57,1,2024-04-10 05:57:00.000,CJOU214760220,False
35,002,2024-04-10,22,0,0,2024-04-10 22:00:00.000,CJOU214760232,False
35,002,2024-04-11,6,2,1,2024-04-11 06:02:00.000,CJOU214760220,False
35,002,2024-04-11,22,1,1,2024-04-11 22:01:00.000,CJOU214760220,False
35,002,2024-04-12,6,2,0,2024-04-12 06:02:00.000,CJOU214760232,False
35,002,2024-04-12,22,7,1,2024-04-12 22:07:00.000,CJOU214760220,False
35,002,2024-04-13,14,0,0,2024-04-13 14:00:00.000,CJOU214760232,False
35,002,2024-04-14,6,5,1,2024-04-14 06:05:00.000,CJOU214760220,False
35,002,2024-04-14,13,31,1,2024-04-14 13:31:00.000,CJOU214760220,False
35,002,2024-04-14,21,59,0,2024-04-14 21:59:00.000,CJOU214760232,False
35,002,2024-04-15,6,2,1,2024-04-15 06:02:00.000,CJOU214760220,False
35,002,2024-04-15,6,3,0,2024-04-15 06:03:00.000,CJOU214760232,False
35,002,2024-04-15,22,8,1,2024-04-15 22:08:00.000,CJOU214760220,False
35,002,2024-04-16,21,59,0,2024-04-16 21:59:00.000,CJOU214760232,False
35,002,2024-04-17,5,52,1,2024-04-17 05:52:00.000,CJOU214760220,False
35,002,2024-04-17,21,33,0,2024-04-17 21:33:00.000,CJOU214760232,False
35,002,2024-04-18,6,4,1,2024-04-18 06:04:00.000,CJOU214760220,False
35,002,2024-04-18,11,24,1,2024-04-18 11:24:00.000,CJOU214760220,False
35,002,2024-04-19,6,3,0,2024-04-19 06:03:00.000,CJOU214760232,False
35,002,2024-04-19,14,2,1,2024-04-19 14:02:00.000,CJOU214760220,False
35,002,2024-04-20,13,59,0,2024-04-20 13:59:00.000,CJOU214760232,False
35,002,2024-04-20,22,10,1,2024-04-20 22:10:00.000,CJOU214760220,False
35,002,2024-04-21,13,53,0,2024-04-21 13:53:00.000,CJOU214760232,False
35,002,2024-04-22,6,0,1,2024-04-22 06:00:00.000,CJOU214760220,False
35,002,2024-04-22,6,2,0,2024-04-22 06:02:00.000,CJOU214760232,False
35,002,2024-04-22,14,0,1,2024-04-22 14:00:00.000,CJOU214760220,False
35,002,2024-04-23,13,59,0,2024-04-23 13:59:00.000,CJOU214760232,False
35,002,2024-04-24,5,50,1,2024-04-24 05:50:00.000,CJOU214760220,False
35,002,2024-04-24,5,52,0,2024-04-24 05:52:00.000,CJOU214760232,False
35,002,2024-04-24,14,12,1,2024-04-24 14:12:00.000,CJOU214760220,False
35,002,2024-04-25,14,12,0,2024-04-25 14:12:00.000,CJOU214760232,False
35,002,2024-04-26,5,53,1,2024-04-26 05:53:00.000,CJOU214760220,False
35,002,2024-04-26,13,46,1,2024-04-26 13:46:00.000,CJOU214760220,False
35,002,2024-04-26,22,3,0,2024-04-26 22:03:00.000,CJOU214760232,False
35,002,2024-04-27,5,58,1,2024-04-27 05:58:00.000,CJOU214760220,False
35,002,2024-04-27,6,0,0,2024-04-27 06:00:00.000,CJOU214760232,False
35,002,2024-04-27,13,50,1,2024-04-27 13:50:00.000,CJOU214760220,False
35,002,2024-04-28,22,2,0,2024-04-28 22:02:00.000,CJOU214760232,False
35,002,2024-04-29,5,56,1,2024-04-29 05:56:00.000,CJOU214760220,False
35,002,2024-04-29,13,53,0,2024-04-29 13:53:00.000,CJOU214760232,False
35,002,2024-04-29,21,59,1,2024-04-29 21:59:00.000,CJOU214760220,False
35,002,2024-04-30,21,59,0,2024-04-30 21:59:00.000,CJOU214760232,False
35,002,2024-05-01,5,57,1,2024-05-01 05:57:00.000,CJOU214760220,False
36,002,2024-04-01,21,51,0,2024-04-01 21:51:00.000,CJOU214760232,False
36,002,2024-04-02,5,52,1,2024-04-02 05:52:00.000,CJOU214760220,False
36,002,2024-04-02,14,10,1,2024-04-02 14:10:00.000,CJOU214760220,False
36,002,2024-04-03,21,43,0,2024-04-03 21:43:00.000,CJOU214760232,False
36,002,2024-04-04,6,0,1,2024-04-04 06:00:00.000,CJOU214760220,False
