TOKEN,PDATE,PDTIME,MCIP
8019,2024-04-13,2024-04-13 09:24:00,CGCA222560183
11496,2024-04-13,2024-04-13 09:24:00,CGCA222560023
5,2024-04-13,2024-04-13 09:25:00,CGCA222560183
11271,2024-04-13,2024-04-13 09:27:00,CGCA222560023
11527,2024-04-13,2024-04-13 09:28:00,CGCA222560183
8151,2024-04-13,2024-04-13 09:29:00,CGCA222560176
8193,2024-04-13,2024-04-13 09:30:00,CGCA222560176
11082,2024-04-13,2024-04-13 09:31:00,CGCA222560155
6009,2024-04-13,2024-04-13 09:33:00,CGCA222560176
3015,2024-04-13,2024-04-13 09:34:00,CGCA222560183
11502,2024-04-13,2024-04-13 09:39:00,CGCA222560155
8160,2024-04-13,2024-04-13 09:39:00,CGCA222560176
11522,2024-04-13,2024-04-13 09:39:00,CGCA222560155
11502,2024-04-13,2024-04-13 09:42:00,CGCA222560155
3004,2024-04-13,2024-04-13 09:43:00,CGCA222560183
3011,2024-04-13,2024-04-13 09:43:00,CGCA222560183
6083,2024-04-13,2024-04-13 09:46:00,CGCA222560176
8254,2024-04-13,2024-04-13 09:48:00,CGCA222560176
11275,2024-04-13,2024-04-13 09:50:00,CGCA222560155
3012,2024-04-13,2024-04-13 09:50:00,CGCA222560183
11042,2024-04-13,2024-04-13 09:51:00,CGCA222560155
11546,2024-04-13,2024-04-13 09:53:00,CGCA222560175
3013,2024-04-13,2024-04-13 09:54:00,CGCA222560183
11415,2024-04-13,2024-04-13 09:55:00,CGCA222560155
6016,2024-04-13,2024-04-13 09:55:00,CGCA222560183
192,2024-04-13,2024-04-13 09:56:00,CGCA222560183
8240,2024-04-13,2024-04-13 09:57:00,CGCA222560183
11462,2024-04-13,2024-04-13 09:58:00,CGCA222560155
11522,2024-04-13,2024-04-13 10:02:00,CGCA222560155
8207,2024-04-13,2024-04-13 10:06:00,CGCA222560183
215,2024-04-13,2024-04-13 10:09:00,CGCA222560183
11524,2024-04-13,2024-04-13 10:11:00,CGCA222560155
3014,2024-04-13,2024-04-13 10:13:00,CGCA222560183
209,2024-04-13,2024-04-13 10:13:00,CGCA222560183
6043,2024-04-13,2024-04-13 10:14:00,CGCA222560183
11446,2024-04-13,2024-04-13 10:16:00,CGCA222560155
11325,2024-04-13,2024-04-13 10:16:00,CGCA222560175
11321,2024-04-13,2024-04-13 10:16:00,CGCA222560175
11047,2024-04-13,2024-04-13 10:16:00,CGCA222560155
4086,2024-04-13,2024-04-13 10:17:00,CGCA222560183
8090,2024-04-13,2024-04-13 10:19:00,CGCA222560183
11047,2024-04-13,2024-04-13 10:20:00,CGCA222560155
10010,2024-04-13,2024-04-13 10:23:00,CGCA222560183
3007,2024-04-13,2024-04-13 10:26:00,CGCA222560183
2011,2024-04-13,2024-04-13 10:29:00,CGCA222560183
194,2024-04-13,2024-04-13 10:36:00,CGCA222560183
11130,2024-04-13,2024-04-13 10:36:00,CGCA201262943
4107,2024-04-13,2024-04-13 10:39:00,CGCA222560183
11002,2024-04-13,2024-04-13 10:39:00,CGCA222560175
6069,2024-04-13,2024-04-13 10:47:00,CGCA222560183
11018,2024-04-13,2024-04-13 10:55:00,CGCA222560023
11511,2024-04-13,2024-04-13 10:57:00,CGCA222560155
11511,2024-04-13,2024-04-13 11:06:00,CGCA222560155
188,2024-04-13,2024-04-13 11:11:00,CGCA222560183
11027,2024-04-13,2024-04-13 11:15:00,CGCA222560023
11497,2024-04-13,2024-04-13 11:16:00,CGCA222560023
11444,2024-04-13,2024-04-13 11:17:00,CGCA222560023
8029,2024-04-13,2024-04-13 12:11:00,CGCA222560176
3023,2024-04-13,2024-04-13 12:14:00,CGCA222560023
11020,2024-04-13,2024-04-13 12:25:00,CGCA201262943
11555,2024-04-13,2024-04-13 12:43:00,CGCA222560023
11424,2024-04-13,2024-04-13 12:51:00,CGCA222560155
11454,2024-04-13,2024-04-13 12:57:00,CGCA222560175
11533,2024-04-13,2024-04-13 12:58:00,CGCA222560155
11544,2024-04-13,2024-04-13 13:03:00,CGCA222560175
11270,2024-04-13,2024-04-13 13:08:00,CGCA222560023
11143,2024-04-13,2024-04-13 13:16:00,CGCA222560155
11498,2024-04-13,2024-04-13 13:18:00,CGCA222560175
11143,2024-04-13,2024-04-13 13:22:00,CGCA222560155
11377,2024-04-13,2024-04-13 13:27:00,CGCA222560023
3021,2024-04-13,2024-04-13 13:53:00,CGCA222560155
2011,2024-04-13,2024-04-13 13:55:00,CGCA222560183
11545,2024-04-13,2024-04-13 13:57:00,CGCA222560155
11328,2024-04-13,2024-04-13 14:00:00,CGCA222560175
2001,2024-04-13,2024-04-13 14:04:00,CGCA222560183
8090,2024-04-13,2024-04-13 14:06:00,CGCA222560183
11047,2024-04-13,2024-04-13 14:09:00,CGCA222560155
8238,2024-04-13,2024-04-13 14:10:00,CGCA222560176
8006,2024-04-13,2024-04-13 14:10:00,CGCA222560176
8009,2024-04-13,2024-04-13 14:10:00,CGCA222560176
4107,2024-04-13,2024-04-13 14:10:00,CGCA222560183
6004,2024-04-13,2024-04-13 14:10:00,CGCA222560176
6039,2024-04-13,2024-04-13 14:10:00,CGCA222560176
8042,2024-04-13,2024-04-13 14:11:00,CGCA222560176
8257,2024-04-13,2024-04-13 14:11:00,CGCA222560176
8213,2024-04-13,2024-04-13 14:11:00,CGCA222560176
19,2024-04-13,2024-04-13 14:11:00,CGCA222560183
8014,2024-04-13,2024-04-13 14:11:00,CGCA222560176
8215,2024-04-13,2024-04-13 14:11:00,CGCA222560176
8234,2024-04-13,2024-04-13 14:11:00,CGCA222560176
8248,2024-04-13,2024-04-13 14:11:00,CGCA222560176
8266,2024-04-13,2024-04-13 14:12:00,CGCA222560176
8260,2024-04-13,2024-04-13 14:12:00,CGCA222560176
8035,2024-04-13,2024-04-13 14:12:00,CGCA222560176
8058,2024-04-13,2024-04-13 14:13:00,CGCA222560176
11568,2024-04-13,2024-04-13 14:13:00,CGCA222560023
8170,2024-04-13,2024-04-13 14:13:00,CGCA222560176
207,2024-04-13,2024-04-13 14:13:00,CGCA222560183
8034,2024-04-13,2024-04-13 14:13:00,CGCA222560176
8010,2024-04-13,2024-04-13 14:13:00,CGCA222560176
8282,2024-04-13,2024-04-13 14:13:00,CGCA222560176
11047,2024-04-13,2024-04-13 14:14:00,CGCA222560155
8005,2024-04-13,2024-04-13 14:14:00,CGCA222560176
6058,2024-04-13,2024-04-13 14:14:00,CGCA222560176
8256,2024-04-13,2024-04-13 14:15:00,CGCA222560176
4108,2024-04-13,2024-04-13 14:15:00,CGCA222560183
8118,2024-04-13,2024-04-13 14:15:00,CGCA222560176
8265,2024-04-13,2024-04-13 14:16:00,CGCA222560176
190,2024-04-13,2024-04-13 14:16:00,CGCA222560183
8249,2024-04-13,2024-04-13 14:17:00,CGCA222560176
6057,2024-04-13,2024-04-13 14:17:00,CGCA222560176
8075,2024-04-13,2024-04-13 14:18:00,CGCA222560176
8274,2024-04-13,2024-04-13 14:18:00,CGCA222560176
6003,2024-04-13,2024-04-13 14:19:00,CGCA222560176
4029,2024-04-13,2024-04-13 14:19:00,CGCA222560183
4018,2024-04-13,2024-04-13 14:19:00,CGCA222560183
8075,2024-04-13,2024-04-13 14:21:00,CGCA222560176
4084,2024-04-13,2024-04-13 14:25:00,CGCA222560183
134,2024-04-13,2024-04-13 14:30:00,CGCA222560183
11369,2024-04-13,2024-04-13 14:31:00,CGCA222560175
31,2024-04-13,2024-04-13 14:34:00,CGCA222560183
206,2024-04-13,2024-04-13 14:34:00,CGCA222560183
11436,2024-04-13,2024-04-13 14:38:00,CGCA222560023
7,2024-04-13,2024-04-13 14:38:00,CGCA222560183
11461,2024-04-13,2024-04-13 14:53:00,CGCA222560155
3021,2024-04-13,2024-04-13 14:54:00,CGCA222560155
2011,2024-04-13,2024-04-13 15:00:00,CGCA222560183
11310,2024-04-13,2024-04-13 15:01:00,CGCA222560023
11546,2024-04-13,2024-04-13 15:01:00,CGCA222560175
8267,2024-04-13,2024-04-13 15:05:00,CGCA222560176
2025,2024-04-13,2024-04-13 15:07:00,CGCA222560183
10010,2024-04-13,2024-04-13 15:11:00,CGCA222560183
8090,2024-04-13,2024-04-13 15:12:00,CGCA222560183
8068,2024-04-13,2024-04-13 15:19:00,CGCA222560176
3021,2024-04-13,2024-04-13 15:20:00,CGCA201262943
11121,2024-04-13,2024-04-13 15:27:00,CGCA222560175
4109,2024-04-13,2024-04-13 15:28:00,CGCA222560183
3,2024-04-13,2024-04-13 15:29:00,CGCA222560155
4113,2024-04-13,2024-04-13 15:30:00,CGCA222560183
11546,2024-04-13,2024-04-13 15:32:00,CGCA201262943
11362,2024-04-13,2024-04-13 15:37:00,CGCA222560175
11523,2024-04-13,2024-04-13 15:40:00,CGCA222560155
11024,2024-04-13,2024-04-13 15:41:00,CGCA222560155
11478,2024-04-13,2024-04-13 15:42:00,CGCA222560155
11014,2024-04-13,2024-04-13 15:42:00,CGCA222560155
11150,2024-04-13,2024-04-13 15:42:00,CGCA222560155
8194,2024-04-13,2024-04-13 15:45:00,CGCA222560176
2,2024-04-13,2024-04-13 15:45:00,CGCA222560155
11330,2024-04-13,2024-04-13 15:47:00,CGCA222560155
11232,2024-04-13,2024-04-13 15:47:00,CGCA222560155
11541,2024-04-13,2024-04-13 15:47:00,CGCA222560155
11263,2024-04-13,2024-04-13 15:48:00,CGCA222560155
11468,2024-04-13,2024-04-13 15:50:00,CGCA222560155
11401,2024-04-13,2024-04-13 15:51:00,CGCA201262943
11421,2024-04-13,2024-04-13 15:51:00,CGCA201262943
11153,2024-04-13,2024-04-13 15:51:00,CGCA201262943
11538,2024-04-13,2024-04-13 15:51:00,CGCA201262943
11336,2024-04-13,2024-04-13 15:52:00,CGCA222560155
11561,2024-04-13,2024-04-13 15:54:00,CGCA222560023
11493,2024-04-13,2024-04-13 15:55:00,CGCA222560023
11175,2024-04-13,2024-04-13 15:55:00,CGCA201262943
11512,2024-04-13,2024-04-13 15:57:00,CGCA222560023
11519,2024-04-13,2024-04-13 15:57:00,CGCA222560023
11290,2024-04-13,2024-04-13 15:58:00,CGCA222560175
11392,2024-04-13,2024-04-13 15:58:00,CGCA222560175
11530,2024-04-13,2024-04-13 15:59:00,CGCA222560175
11072,2024-04-13,2024-04-13 15:59:00,CGCA222560155
11059,2024-04-13,2024-04-13 16:03:00,CGCA201262943
11532,2024-04-13,2024-04-13 16:03:00,CGCA222560175
11052,2024-04-13,2024-04-13 16:03:00,CGCA201262943
11508,2024-04-13,2024-04-13 16:04:00,CGCA222560023
11048,2024-04-13,2024-04-13 16:04:00,CGCA222560175
11556,2024-04-13,2024-04-13 16:05:00,CGCA222560023
11341,2024-04-13,2024-04-13 16:05:00,CGCA222560023
11441,2024-04-13,2024-04-13 16:06:00,CGCA222560023
8269,2024-04-13,2024-04-13 16:06:00,CGCA222560176
11291,2024-04-13,2024-04-13 16:06:00,CGCA222560023
11207,2024-04-13,2024-04-13 16:06:00,CGCA222560175
8041,2024-04-13,2024-04-13 16:10:00,CGCA201262943
11552,2024-04-13,2024-04-13 16:10:00,CGCA222560175
11409,2024-04-13,2024-04-13 16:10:00,CGCA222560175
11529,2024-04-13,2024-04-13 16:10:00,CGCA222560175
11535,2024-04-13,2024-04-13 16:10:00,CGCA222560023
8278,2024-04-13,2024-04-13 16:11:00,CGCA222560176
11518,2024-04-13,2024-04-13 16:12:00,CGCA222560023
11167,2024-04-13,2024-04-13 16:13:00,CGCA222560023
11087,2024-04-13,2024-04-13 16:19:00,CGCA222560155
8236,2024-04-13,2024-04-13 16:20:00,CGCA222560176
11511,2024-04-13,2024-04-13 16:24:00,CGCA222560155
8236,2024-04-13,2024-04-13 16:24:00,CGCA222560176
11424,2024-04-13,2024-04-13 16:25:00,CGCA222560155
11013,2024-04-13,2024-04-13 16:30:00,CGCA222560175
11157,2024-04-13,2024-04-13 16:30:00,CGCA201262943
11511,2024-04-13,2024-04-13 16:32:00,CGCA222560155
11424,2024-04-13,2024-04-13 16:34:00,CGCA222560155
11176,2024-04-13,2024-04-13 16:35:00,CGCA201262943
8253,2024-04-13,2024-04-13 16:37:00,CGCA222560176
5,2024-04-13,2024-04-13 16:43:00,CGCA201262943
6002,2024-04-13,2024-04-13 16:45:00,CGCA222560176
11021,2024-04-13,2024-04-13 16:46:00,CGCA222560175
8255,2024-04-13,2024-04-13 16:47:00,CGCA222560176
8191,2024-04-13,2024-04-13 16:47:00,CGCA222560176
8184,2024-04-13,2024-04-13 16:48:00,CGCA222560176
2014,2024-04-13,2024-04-13 16:49:00,CGCA222560176
11002,2024-04-13,2024-04-13 16:49:00,CGCA222560175
11486,2024-04-13,2024-04-13 16:51:00,CGCA201262943
4088,2024-04-13,2024-04-13 16:53:00,CGCA222560183
11479,2024-04-13,2024-04-13 16:54:00,CGCA201262943
4046,2024-04-13,2024-04-13 16:54:00,CGCA222560183
11452,2024-04-13,2024-04-13 16:57:00,CGCA222560023
2038,2024-04-13,2024-04-13 16:57:00,CGCA222560183
8235,2024-04-13,2024-04-13 16:58:00,CGCA222560183
11568,2024-04-13,2024-04-13 16:58:00,CGCA222560023
181,2024-04-13,2024-04-13 16:59:00,CGCA222560183
2005,2024-04-13,2024-04-13 16:59:00,CGCA222560183
216,2024-04-13,2024-04-13 16:59:00,CGCA222560183
183,2024-04-13,2024-04-13 16:59:00,CGCA222560183
11030,2024-04-13,2024-04-13 17:00:00,CGCA222560155
189,2024-04-13,2024-04-13 17:00:00,CGCA222560183
11143,2024-04-13,2024-04-13 17:00:00,CGCA222560155
8193,2024-04-13,2024-04-13 17:00:00,CGCA222560176
11553,2024-04-13,2024-04-13 17:00:00,CGCA222560175
2045,2024-04-13,2024-04-13 17:00:00,CGCA222560183
11241,2024-04-13,2024-04-13 17:01:00,CGCA222560175
11520,2024-04-13,2024-04-13 17:01:00,CGCA222560023
199,2024-04-13,2024-04-13 17:01:00,CGCA222560183
11095,2024-04-13,2024-04-13 17:01:00,CGCA222560155
11028,2024-04-13,2024-04-13 17:01:00,CGCA222560023
11168,2024-04-13,2024-04-13 17:01:00,CGCA222560175
11469,2024-04-13,2024-04-13 17:02:00,CGCA222560155
11502,2024-04-13,2024-04-13 17:02:00,CGCA222560155
8151,2024-04-13,2024-04-13 17:02:00,CGCA222560176
11139,2024-04-13,2024-04-13 17:02:00,CGCA222560155
11156,2024-04-13,2024-04-13 17:04:00,CGCA222560155
11375,2024-04-13,2024-04-13 17:05:00,CGCA222560155
8003,2024-04-13,2024-04-13 17:05:00,CGCA222560176
11546,2024-04-13,2024-04-13 17:06:00,CGCA201262943
11047,2024-04-13,2024-04-13 17:06:00,CGCA222560155
11008,2024-04-13,2024-04-13 17:07:00,CGCA201262943
11537,2024-04-13,2024-04-13 17:07:00,CGCA201262943
11487,2024-04-13,2024-04-13 17:07:00,CGCA201262943
8160,2024-04-13,2024-04-13 17:07:00,CGCA222560176
8254,2024-04-13,2024-04-13 17:07:00,CGCA222560176
4073,2024-04-13,2024-04-13 17:08:00,CGCA222560183
11455,2024-04-13,2024-04-13 17:09:00,CGCA222560175
11015,2024-04-13,2024-04-13 17:09:00,CGCA222560175
2012,2024-04-13,2024-04-13 17:09:00,CGCA222560176
2046,2024-04-13,2024-04-13 17:10:00,CGCA222560176
11076,2024-04-13,2024-04-13 17:10:00,CGCA222560175
2003,2024-04-13,2024-04-13 17:10:00,CGCA222560176
8218,2024-04-13,2024-04-13 17:10:00,CGCA222560176
11501,2024-04-13,2024-04-13 17:10:00,CGCA201262943
8268,2024-04-13,2024-04-13 17:10:00,CGCA222560176
2022,2024-04-13,2024-04-13 17:11:00,CGCA222560176
8252,2024-04-13,2024-04-13 17:12:00,CGCA222560176
11414,2024-04-13,2024-04-13 17:12:00,CGCA222560155
11155,2024-04-13,2024-04-13 17:12:00,CGCA222560155
11557,2024-04-13,2024-04-13 17:12:00,CGCA222560023
11550,2024-04-13,2024-04-13 17:13:00,CGCA222560023
8252,2024-04-13,2024-04-13 17:14:00,CGCA222560176
11566,2024-04-13,2024-04-13 17:18:00,CGCA222560175
6083,2024-04-13,2024-04-13 17:18:00,CGCA222560176
192,2024-04-13,2024-04-13 17:18:00,CGCA222560183
11370,2024-04-13,2024-04-13 17:21:00,CGCA222560175
11344,2024-04-13,2024-04-13 17:23:00,CGCA222560023
8188,2024-04-13,2024-04-13 17:24:00,CGCA222560176
11549,2024-04-13,2024-04-13 17:25:00,CGCA201262943
6009,2024-04-13,2024-04-13 17:28:00,CGCA222560176
11489,2024-04-13,2024-04-13 17:30:00,CGCA201262943
11201,2024-04-13,2024-04-13 17:31:00,CGCA201262943
5,2024-04-13,2024-04-13 17:31:00,CGCA222560183
8166,2024-04-13,2024-04-13 17:32:00,CGCA222560176
8157,2024-04-13,2024-04-13 17:33:00,CGCA222560176
11563,2024-04-13,2024-04-13 17:33:00,CGCA201262943
8240,2024-04-13,2024-04-13 17:33:00,CGCA222560183
8200,2024-04-13,2024-04-13 17:33:00,CGCA222560183
215,2024-04-13,2024-04-13 17:37:00,CGCA222560183
8258,2024-04-13,2024-04-13 17:40:00,CGCA222560176
11522,2024-04-13,2024-04-13 17:42:00,CGCA222560155
8270,2024-04-13,2024-04-13 17:43:00,CGCA222560176
49,2024-04-13,2024-04-13 17:47:00,CGCA222560183
21,2024-04-13,2024-04-13 17:47:00,CGCA222560183
4055,2024-04-13,2024-04-13 17:48:00,CGCA222560183
11177,2024-04-13,2024-04-13 17:50:00,CGCA222560023
3015,2024-04-13,2024-04-13 17:51:00,CGCA222560183
11268,2024-04-13,2024-04-13 17:53:00,CGCA222560023
11085,2024-04-13,2024-04-13 17:55:00,CGCA222560175
209,2024-04-13,2024-04-13 17:56:00,CGCA222560183
8019,2024-04-13,2024-04-13 18:00:00,CGCA222560183
11390,2024-04-13,2024-04-13 18:01:00,CGCA201262943
4086,2024-04-13,2024-04-13 18:01:00,CGCA222560183
11349,2024-04-13,2024-04-13 18:02:00,CGCA222560023
8207,2024-04-13,2024-04-13 18:02:00,CGCA222560183
11527,2024-04-13,2024-04-13 18:03:00,CGCA222560183
167,2024-04-13,2024-04-13 18:06:00,CGCA222560183
6001,2024-04-13,2024-04-13 18:13:00,CGCA222560155
11461,2024-04-13,2024-04-13 18:14:00,CGCA222560155
6069,2024-04-13,2024-04-13 18:14:00,CGCA222560183
11082,2024-04-13,2024-04-13 18:22:00,CGCA222560155
8127,2024-04-13,2024-04-13 18:24:00,CGCA222560176
8245,2024-04-13,2024-04-13 18:27:00,CGCA222560176
194,2024-04-13,2024-04-13 18:28:00,CGCA222560183
11534,2024-04-13,2024-04-13 18:29:00,CGCA222560023
205,2024-04-13,2024-04-13 18:32:00,CGCA222560183
9001,2024-04-13,2024-04-13 18:32:00,CGCA222560183
188,2024-04-13,2024-04-13 18:32:00,CGCA222560183
3012,2024-04-13,2024-04-13 18:34:00,CGCA222560183
3021,2024-04-13,2024-04-13 18:37:00,CGCA201262943
3013,2024-04-13,2024-04-13 18:37:00,CGCA222560183
3004,2024-04-13,2024-04-13 18:38:00,CGCA222560183
11359,2024-04-13,2024-04-13 18:39:00,CGCA222560023
105,2024-04-13,2024-04-13 18:41:00,CGCA222560183
3014,2024-04-13,2024-04-13 18:49:00,CGCA222560183
3007,2024-04-13,2024-04-13 18:53:00,CGCA222560183
11462,2024-04-13,2024-04-13 18:56:00,CGCA222560155
11567,2024-04-13,2024-04-13 18:58:00,CGCA222560175
11321,2024-04-13,2024-04-13 18:59:00,CGCA222560175
11325,2024-04-13,2024-04-13 19:00:00,CGCA222560175
11524,2024-04-13,2024-04-13 19:00:00,CGCA222560155
105,2024-04-13,2024-04-13 19:06:00,CGCA222560183
11446,2024-04-13,2024-04-13 19:11:00,CGCA222560155
6043,2024-04-13,2024-04-13 19:16:00,CGCA222560183
3011,2024-04-13,2024-04-13 19:16:00,CGCA222560183
11275,2024-04-13,2024-04-13 19:19:00,CGCA222560155
11511,2024-04-13,2024-04-13 19:22:00,CGCA222560155
8090,2024-04-13,2024-04-13 19:28:00,CGCA222560183
11042,2024-04-13,2024-04-13 19:29:00,CGCA222560155
11368,2024-04-13,2024-04-13 19:35:00,CGCA222560023
11507,2024-04-13,2024-04-13 19:35:00,CGCA222560023
11507,2024-04-13,2024-04-13 19:36:00,CGCA222560023
11295,2024-04-13,2024-04-13 19:42:00,CGCA222560023
11496,2024-04-13,2024-04-13 19:44:00,CGCA222560023
11271,2024-04-13,2024-04-13 19:45:00,CGCA222560023
2024,2024-04-13,2024-04-13 19:57:00,CGCA222560183
11543,2024-04-13,2024-04-13 20:01:00,CGCA222560175
11142,2024-04-13,2024-04-13 20:03:00,CGCA222560175
11142,2024-04-13,2024-04-13 20:04:00,CGCA222560175
2023,2024-04-13,2024-04-13 20:09:00,CGCA222560183
6016,2024-04-13,2024-04-13 20:10:00,CGCA222560183
2011,2024-04-13,2024-04-13 20:10:00,CGCA222560183
11554,2024-04-13,2024-04-13 20:20:00,CGCA201262943
11150,2024-04-13,2024-04-13 20:39:00,CGCA222560155
11150,2024-04-13,2024-04-13 20:42:00,CGCA222560155
3023,2024-04-13,2024-04-13 21:36:00,CGCA222560175
8029,2024-04-13,2024-04-13 21:44:00,CGCA222560176
3023,2024-04-13,2024-04-13 21:49:00,CGCA222560175
11459,2024-04-13,2024-04-13 21:58:00,CGCA222560023
11130,2024-04-13,2024-04-13 21:59:00,CGCA201262943
11424,2024-04-13,2024-04-13 22:01:00,CGCA222560155
11478,2024-04-13,2024-04-13 22:01:00,CGCA222560155
11415,2024-04-13,2024-04-13 22:03:00,CGCA222560155
11454,2024-04-13,2024-04-13 22:04:00,CGCA222560175
11498,2024-04-13,2024-04-13 22:05:00,CGCA222560175
11566,2024-04-13,2024-04-13 22:05:00,CGCA222560175
11377,2024-04-13,2024-04-13 22:05:00,CGCA222560023
11478,2024-04-13,2024-04-13 22:08:00,CGCA222560155
11544,2024-04-13,2024-04-13 22:12:00,CGCA222560175
11533,2024-04-13,2024-04-13 22:12:00,CGCA222560155
11270,2024-04-13,2024-04-13 22:19:00,CGCA222560023
11020,2024-04-13,2024-04-13 22:52:00,CGCA201262943
11555,2024-04-13,2024-04-13 22:53:00,CGCA222560023
11018,2024-04-13,2024-04-13 22:53:00,CGCA222560023
11027,2024-04-13,2024-04-13 23:04:00,CGCA222560023
11497,2024-04-13,2024-04-13 23:13:00,CGCA222560023
11545,2024-04-13,2024-04-13 23:16:00,CGCA222560155
11431,2024-04-13,2024-04-13 23:33:00,CGCA222560023
11436,2024-04-13,2024-04-13 23:34:00,CGCA222560023
11444,2024-04-13,2024-04-13 23:44:00,CGCA222560023
11444,2024-04-13,2024-04-13 23:46:00,CGCA222560023
11310,2024-04-13,2024-04-13 23:47:00,CGCA222560023
11535,2024-04-14,2024-04-14 00:23:00,CGCA222560023
11518,2024-04-14,2024-04-14 00:24:00,CGCA222560023
3,2024-04-14,2024-04-14 00:27:00,CGCA222560155
11072,2024-04-14,2024-04-14 00:34:00,CGCA222560155
11362,2024-04-14,2024-04-14 00:43:00,CGCA222560175
11121,2024-04-14,2024-04-14 00:48:00,CGCA222560175
11530,2024-04-14,2024-04-14 00:53:00,CGCA222560175
11552,2024-04-14,2024-04-14 00:53:00,CGCA222560175
11532,2024-04-14,2024-04-14 00:53:00,CGCA222560175
11529,2024-04-14,2024-04-14 00:54:00,CGCA222560175
11409,2024-04-14,2024-04-14 00:54:00,CGCA222560175
11392,2024-04-14,2024-04-14 00:54:00,CGCA222560175
11290,2024-04-14,2024-04-14 00:54:00,CGCA222560175
11207,2024-04-14,2024-04-14 00:55:00,CGCA222560175
11150,2024-04-14,2024-04-14 01:00:00,CGCA222560155
11523,2024-04-14,2024-04-14 01:00:00,CGCA222560155
11024,2024-04-14,2024-04-14 01:00:00,CGCA222560155
2,2024-04-14,2024-04-14 01:00:00,CGCA222560155
11336,2024-04-14,2024-04-14 01:00:00,CGCA222560155
11468,2024-04-14,2024-04-14 01:00:00,CGCA222560155
11341,2024-04-14,2024-04-14 01:00:00,CGCA222560023
11541,2024-04-14,2024-04-14 01:00:00,CGCA222560155
11232,2024-04-14,2024-04-14 01:00:00,CGCA222560155
11014,2024-04-14,2024-04-14 01:00:00,CGCA222560155
11263,2024-04-14,2024-04-14 01:02:00,CGCA222560155
11025,2024-04-14,2024-04-14 01:03:00,CGCA222560175
11048,2024-04-14,2024-04-14 01:03:00,CGCA222560175
11334,2024-04-14,2024-04-14 01:04:00,CGCA222560023
2,2024-04-14,2024-04-14 01:07:00,CGCA201262943
11478,2024-04-14,2024-04-14 01:08:00,CGCA222560155
11330,2024-04-14,2024-04-14 01:08:00,CGCA222560155
11322,2024-04-14,2024-04-14 01:09:00,CGCA222560023
11175,2024-04-14,2024-04-14 01:15:00,CGCA201262943
11486,2024-04-14,2024-04-14 01:19:00,CGCA201262943
11176,2024-04-14,2024-04-14 01:20:00,CGCA201262943
11495,2024-04-14,2024-04-14 01:20:00,CGCA201262943
11487,2024-04-14,2024-04-14 01:23:00,CGCA201262943
8041,2024-04-14,2024-04-14 01:23:00,CGCA201262943
11464,2024-04-14,2024-04-14 01:24:00,CGCA222560155
11512,2024-04-14,2024-04-14 01:24:00,CGCA222560023
11519,2024-04-14,2024-04-14 01:24:00,CGCA222560023
11493,2024-04-14,2024-04-14 01:26:00,CGCA222560023
11421,2024-04-14,2024-04-14 01:26:00,CGCA201262943
11153,2024-04-14,2024-04-14 01:27:00,CGCA201262943
11479,2024-04-14,2024-04-14 01:28:00,CGCA201262943
11538,2024-04-14,2024-04-14 01:28:00,CGCA201262943
11561,2024-04-14,2024-04-14 01:32:00,CGCA222560023
11508,2024-04-14,2024-04-14 01:35:00,CGCA222560023
11167,2024-04-14,2024-04-14 01:37:00,CGCA222560023
11157,2024-04-14,2024-04-14 01:56:00,CGCA201262943
4074,2024-04-14,2024-04-14 05:44:00,CGCA222560183
2001,2024-04-14,2024-04-14 05:56:00,CGCA222560183
8235,2024-04-14,2024-04-14 05:56:00,CGCA222560183
8014,2024-04-14,2024-04-14 05:57:00,CGCA222560176
8006,2024-04-14,2024-04-14 05:57:00,CGCA222560176
6058,2024-04-14,2024-04-14 05:57:00,CGCA222560176
8169,2024-04-14,2024-04-14 05:57:00,CGCA222560176
6059,2024-04-14,2024-04-14 05:57:00,CGCA222560176
4084,2024-04-14,2024-04-14 05:57:00,CGCA222560183
8256,2024-04-14,2024-04-14 05:58:00,CGCA222560176
8234,2024-04-14,2024-04-14 05:58:00,CGCA222560176
8257,2024-04-14,2024-04-14 05:58:00,CGCA222560176
8152,2024-04-14,2024-04-14 05:58:00,CGCA222560176
8274,2024-04-14,2024-04-14 05:58:00,CGCA222560176
8010,2024-04-14,2024-04-14 05:59:00,CGCA222560176
8042,2024-04-14,2024-04-14 06:01:00,CGCA222560176
8118,2024-04-14,2024-04-14 06:01:00,CGCA222560176
8035,2024-04-14,2024-04-14 06:01:00,CGCA222560176
4018,2024-04-14,2024-04-14 06:03:00,CGCA222560183
8265,2024-04-14,2024-04-14 06:03:00,CGCA222560176
105,2024-04-14,2024-04-14 06:03:00,CGCA222560183
8260,2024-04-14,2024-04-14 06:04:00,CGCA222560176
8266,2024-04-14,2024-04-14 06:05:00,CGCA222560176
6004,2024-04-14,2024-04-14 06:06:00,CGCA222560176
8005,2024-04-14,2024-04-14 06:07:00,CGCA222560176
71,2024-04-14,2024-04-14 06:07:00,CGCA222560183
6002,2024-04-14,2024-04-14 06:09:00,CGCA222560176
8075,2024-04-14,2024-04-14 06:10:00,CGCA222560176
8267,2024-04-14,2024-04-14 06:10:00,CGCA222560176
8249,2024-04-14,2024-04-14 06:10:00,CGCA222560176
8194,2024-04-14,2024-04-14 06:11:00,CGCA222560176
8282,2024-04-14,2024-04-14 06:11:00,CGCA222560176
