TOKEN,COMCODE,PDATE,HOURS,MINUTES,MODE,PDTIME,MCIP
10010,001,2025-08-11,7,36,0,2025-08-11 07:36:00,CGCA231160041
10010,001,2025-08-11,15,36,1,2025-08-11 15:36:00,WED3240401322
10010,001,2025-08-12,7,42,0,2025-08-12 07:42:00,CGCA231160041
10010,001,2025-08-12,15,42,1,2025-08-12 15:42:00,WED3240401322
10010,001,2025-08-13,7,30,0,2025-08-13 07:30:00,CGCA231160041
10010,001,2025-08-13,15,33,1,2025-08-13 15:33:00,WED3240401322
10010,001,2025-08-14,7,30,0,2025-08-14 07:30:00,CGCA231160041
10011,001,2025-08-11,7,44,0,2025-08-11 07:44:00,CGCA231160041
10011,001,2025-08-11,15,36,1,2025-08-11 15:36:00,WED3240401322
10011,001,2025-08-12,7,32,0,2025-08-12 07:32:00,CGCA231160041
10011,001,2025-08-12,15,34,1,2025-08-12 15:34:00,WED3240401322
10011,001,2025-08-13,7,34,0,2025-08-13 07:34:00,CGCA231160041
10011,001,2025-08-13,15,35,1,2025-08-13 15:35:00,WED3240401322
10011,001,2025-08-14,7,19,0,2025-08-14 07:19:00,CGCA231160041
20001,002,2025-08-09,10,24,0,2025-08-09 10:24:00,CGCA231161346
20001,002,2025-08-09,16,54,1,2025-08-09 16:54:00,WED3240401373
20001,002,2025-08-11,9,28,0,2025-08-11 09:28:00,CGCA231161346
20001,002,2025-08-11,17,58,1,2025-08-11 17:58:00,WED3240401373
20001,002,2025-08-12,9,23,0,2025-08-12 09:23:00,CGCA231161346
20001,002,2025-08-12,18,5,1,2025-08-12 18:05:00,WED3240401373
20001,002,2025-08-13,9,38,0,2025-08-13 09:38:00,CGCA231161346
20001,002,2025-08-13,17,54,1,2025-08-13 17:54:00,WED3240401373
20001,002,2025-08-14,9,29,0,2025-08-14 09:29:00,CGCA231161346
20002,002,2025-08-09,14,36,0,2025-08-09 14:36:00,CGCA231161346
20002,002,2025-08-09,20,58,1,2025-08-09 20:58:00,WED3240401373
20002,002,2025-08-10,6,31,0,2025-08-10 06:31:00,CGCA231161346
20002,002,2025-08-10,20,19,1,2025-08-10 20:19:00,WED3240401373
20002,002,2025-08-11,6,53,0,2025-08-11 06:53:00,CGCA231161346
20002,002,2025-08-11,14,4,1,2025-08-11 14:04:00,WED3240401373
20002,002,2025-08-12,6,41,0,2025-08-12 06:41:00,CGCA231161346
20002,002,2025-08-12,14,19,1,2025-08-12 14:19:00,WED3240401373
20002,002,2025-08-13,13,46,0,2025-08-13 13:46:00,CGCA231161346
20002,002,2025-08-13,20,48,1,2025-08-13 20:48:00,WED3240401373
20002,002,2025-08-14,13,42,0,2025-08-14 13:42:00,CGCA231161346
20003,002,2025-08-09,7,1,0,2025-08-09 07:01:00,CGCA231161346
20003,002,2025-08-09,14,38,1,2025-08-09 14:38:00,WED3240401373
20003,002,2025-08-10,20,6,0,2025-08-10 20:06:00,CGCA231161346
20003,002,2025-08-11,7,2,1,2025-08-11 07:02:00,WED3240401373
20003,002,2025-08-11,20,57,0,2025-08-11 20:57:00,CGCA231161346
20003,002,2025-08-12,6,49,1,2025-08-12 06:49:00,WED3240401373
20003,002,2025-08-12,20,54,0,2025-08-12 20:54:00,CGCA231161346
20003,002,2025-08-13,7,2,1,2025-08-13 07:02:00,WED3240401373
20003,002,2025-08-13,20,7,0,2025-08-13 20:07:00,CGCA231161346
20003,002,2025-08-14,7,16,1,2025-08-14 07:16:00,WED3240401373
20004,002,2025-08-09,8,56,0,2025-08-09 08:56:00,CGCA231161346
20004,002,2025-08-09,17,32,1,2025-08-09 17:32:00,WED3240401373
20004,002,2025-08-11,9,2,0,2025-08-11 09:02:00,CGCA231161346
20004,002,2025-08-11,17,37,1,2025-08-11 17:37:00,WED3240401373
20004,002,2025-08-12,9,0,0,2025-08-12 09:00:00,CGCA231161346
20004,002,2025-08-12,17,42,1,2025-08-12 17:42:00,WED3240401373
20004,002,2025-08-13,8,57,0,2025-08-13 08:57:00,CGCA231161346
20004,002,2025-08-13,17,37,1,2025-08-13 17:37:00,WED3240401373
20004,002,2025-08-14,9,1,0,2025-08-14 09:01:00,CGCA231161346
20005,002,2025-08-09,21,2,0,2025-08-09 21:02:00,CGCA231161346
20005,002,2025-08-10,6,23,1,2025-08-10 06:23:00,WED3240401373
20005,002,2025-08-10,21,39,0,2025-08-10 21:39:00,CGCA231161346
20005,002,2025-08-11,7,3,0,2025-08-11 07:03:00,CGCA231161346
20005,002,2025-08-11,7,4,1,2025-08-11 07:04:00,WED3240401373
20005,002,2025-08-11,7,12,0,2025-08-11 07:12:00,CGCA231161346
20005,002,2025-08-11,13,58,1,2025-08-11 13:58:00,WED3240401373
20005,002,2025-08-12,7,0,0,2025-08-12 07:00:00,CGCA231161346
20005,002,2025-08-12,13,52,1,2025-08-12 13:52:00,WED3240401373
20005,002,2025-08-13,7,16,0,2025-08-13 07:16:00,CGCA231161346
20005,002,2025-08-13,14,3,1,2025-08-13 14:03:00,WED3240401373
20005,002,2025-08-14,6,49,0,2025-08-14 06:49:00,CGCA231161346
20005,002,2025-08-14,13,53,1,2025-08-14 13:53:00,WED3240401373
20006,002,2025-08-09,14,30,0,2025-08-09 14:30:00,CGCA231161346
20006,002,2025-08-09,21,5,1,2025-08-09 21:05:00,WED3240401373
20006,002,2025-08-09,21,12,0,2025-08-09 21:12:00,CGCA231161346
20006,002,2025-08-10,7,37,1,2025-08-10 07:37:00,WED3240401373
20006,002,2025-08-10,14,3,0,2025-08-10 14:03:00,CGCA231161346
20006,002,2025-08-10,20,59,1,2025-08-10 20:59:00,WED3240401373
20006,002,2025-08-10,21,10,0,2025-08-10 21:10:00,CGCA231161346
20006,002,2025-08-11,7,40,1,2025-08-11 07:40:00,WED3240401373
20006,002,2025-08-11,13,58,0,2025-08-11 13:58:00,CGCA231161346
20006,002,2025-08-11,20,57,1,2025-08-11 20:57:00,WED3240401373
20006,002,2025-08-11,21,2,0,2025-08-11 21:02:00,CGCA231161346
20006,002,2025-08-12,7,40,1,2025-08-12 07:40:00,WED3240401373
20006,002,2025-08-12,13,59,0,2025-08-12 13:59:00,CGCA231161346
20006,002,2025-08-12,20,58,1,2025-08-12 20:58:00,WED3240401373
20006,002,2025-08-12,21,3,0,2025-08-12 21:03:00,CGCA231161346
20006,002,2025-08-13,7,28,1,2025-08-13 07:28:00,WED3240401373
20006,002,2025-08-13,20,50,0,2025-08-13 20:50:00,CGCA231161346
20006,002,2025-08-14,7,14,1,2025-08-14 07:14:00,WED3240401373
20006,002,2025-08-14,7,18,0,2025-08-14 07:18:00,CGCA231161346
20007,002,2025-08-09,8,9,0,2025-08-09 08:09:00,CGCA231161346
20007,002,2025-08-09,14,16,1,2025-08-09 14:16:00,WED3240401373
20007,002,2025-08-11,8,6,0,2025-08-11 08:06:00,CGCA231161346
20007,002,2025-08-11,15,56,1,2025-08-11 15:56:00,WED3240401373
20007,002,2025-08-12,8,9,0,2025-08-12 08:09:00,CGCA231161346
20007,002,2025-08-12,15,55,1,2025-08-12 15:55:00,WED3240401373
20007,002,2025-08-13,7,6,0,2025-08-13 07:06:00,CGCA231161346
20007,002,2025-08-13,15,58,1,2025-08-13 15:58:00,WED3240401373
20007,002,2025-08-14,7,13,0,2025-08-14 07:13:00,CGCA231161346
20008,002,2025-08-09,8,14,0,2025-08-09 08:14:00,CGCA231161346
20008,002,2025-08-09,13,20,1,2025-08-09 13:20:00,WED3240401373
20008,002,2025-08-11,8,8,1,2025-08-11 08:08:00,WED3240401373
20008,002,2025-08-11,15,56,1,2025-08-11 15:56:00,WED3240401373
20008,002,2025-08-12,7,53,0,2025-08-12 07:53:00,CGCA231161346
20008,002,2025-08-12,15,56,1,2025-08-12 15:56:00,WED3240401373
20008,002,2025-08-13,7,17,0,2025-08-13 07:17:00,CGCA231161346
20008,002,2025-08-13,15,58,1,2025-08-13 15:58:00,WED3240401373
20008,002,2025-08-14,7,13,0,2025-08-14 07:13:00,CGCA231161346
20009,002,2025-08-09,8,12,0,2025-08-09 08:12:00,CGCA231161346
20009,002,2025-08-09,14,16,1,2025-08-09 14:16:00,WED3240401373
20009,002,2025-08-11,8,11,0,2025-08-11 08:11:00,CGCA231161346
20009,002,2025-08-11,15,56,1,2025-08-11 15:56:00,WED3240401373
20009,002,2025-08-12,8,10,0,2025-08-12 08:10:00,CGCA231161346
20009,002,2025-08-12,15,56,1,2025-08-12 15:56:00,WED3240401373
20009,002,2025-08-13,7,30,0,2025-08-13 07:30:00,CGCA231161346
20009,002,2025-08-13,15,58,1,2025-08-13 15:58:00,WED3240401373
20009,002,2025-08-14,7,18,0,2025-08-14 07:18:00,CGCA231161346
20010,002,2025-08-09,8,9,0,2025-08-09 08:09:00,CGCA231161346
